898812061,25/06:22:01,253,124336309
898812121,25/06:22:02,188,112295777
898812181,25/06:22:03,140,135354828
898812241,25/06:22:04,217,120875086
898812301,25/06:22:05,143,110054297
898812361,25/06:22:06,49,111882738
898812421,25/06:22:07,229,109287880
898812481,25/06:22:08,145,108273819
898812541,25/06:22:09,114,110623668
898812601,25/06:22:10,47,129483648
898812661,25/06:22:11,52,122235699
898812721,25/06:22:12,97,113746557
898812781,25/06:22:13,55,116098949
898812841,25/06:22:14,14,113879301
898812901,25/06:22:15,169,117434794
898812961,25/06:22:16,69,111823473
898813021,25/06:22:17,149,114164209
898813081,25/06:22:18,61,110611320
898813141,25/06:22:19,97,112912436
898813201,25/06:22:20,8,116725530
898813261,25/06:22:21,32,106185118
898813321,25/06:22:22,246,110710386
898813381,25/06:22:23,96,116076322
898813441,25/06:22:24,113,103985545
898813501,25/06:22:25,172,106287285
898813561,25/06:22:26,15,116415493
898813621,25/06:22:27,158,115703387
898813681,25/06:22:28,44,112472232
898813741,25/06:22:29,34,134362865
898813801,25/06:22:30,254,99300887
898813861,25/06:22:31,144,116809711
898813921,25/06:22:32,127,108539614
898813981,25/06:22:33,144,104926652
898814041,25/06:22:34,171,117559504
898814101,25/06:22:35,157,117520587
898814161,25/06:22:36,175,109076396
898814221,25/06:22:37,137,116373434
898814281,25/06:22:38,132,120021134
898814341,25/06:22:39,190,100102847
898814401,25/06:22:40,20,108015827
898814461,25/06:22:41,22,107440363
898814521,25/06:22:42,150,108364771
898814581,25/06:22:43,191,100206360
898814641,25/06:22:44,233,110313904
898814701,25/06:22:45,106,102771026
898814761,25/06:22:46,72,103498510
898814821,25/06:22:47,32,97061437
898814881,25/06:22:48,132,101740209
898814941,25/06:22:49,202,102367710
898815001,25/06:22:50,191,97805918
898815061,25/06:22:51,45,95341373
898815121,25/06:22:52,52,107234908
898815181,25/06:22:53,251,104359117
898815241,25/06:22:54,9,100640458
898815301,25/06:22:55,139,107713595
898815361,25/06:22:56,46,118754338
898815421,25/06:22:57,231,87821839
898815481,25/06:22:58,40,92239567
898815541,25/06:22:59,155,92109155
898815601,25/06:23:00,223,104728472
898815661,25/06:23:01,175,91887688
898815721,25/06:23:02,74,98273501
898815781,25/06:23:03,96,97451127
898815841,25/06:23:04,158,88006583
898815901,25/06:23:05,221,89819548
898815961,25/06:23:06,181,99592890
898816021,25/06:23:07,154,84292021
898816081,25/06:23:08,111,80249372
898816141,25/06:23:09,230,95724655
898816201,25/06:23:10,154,93135509
898816261,25/06:23:11,162,93683026
898816321,25/06:23:12,129,97317155
898816381,25/06:23:13,63,97467091
898816441,25/06:23:14,20,99806107
898816501,25/06:23:15,173,99749385
898816561,25/06:23:16,26,93566765
898816621,25/06:23:17,156,89867465
898816681,25/06:23:18,49,94428402
898816741,25/06:23:19,79,100172243
898816801,25/06:23:20,0,99086167
898816861,25/06:23:21,165,101323659
898816921,25/06:23:22,99,100727723
898816981,25/06:23:23,163,91069515
898817041,25/06:23:24,44,86254749
898817101,25/06:23:25,103,87368405
898817161,25/06:23:26,3,87985557
898817221,25/06:23:27,111,89523742
898817281,25/06:23:28,43,79056777
898817341,25/06:23:29,192,91328604
898817401,25/06:23:30,50,96644798
898817461,25/06:23:31,215,86189050
898817521,25/06:23:32,78,103844398
898817581,25/06:23:33,138,86897128
898817641,25/06:23:34,13,99147504
898817701,25/06:23:35,147,98587275
898817761,25/06:23:36,85,89146679
898817821,25/06:23:37,163,87367205
898817881,25/06:23:38,197,79689628
898817941,25/06:23:39,177,107349690
898818001,25/06:23:40,124,100601988
898818061,25/06:23:41,148,90567982
898818121,25/06:23:42,59,88265174
898818181,25/06:23:43,11,97499742
898818241,25/06:23:44,34,88079703
898818301,25/06:23:45,134,90014632
898818361,25/06:23:46,36,96212878
898818421,25/06:23:47,108,96886584
898818481,25/06:23:48,221,84720410
898818541,25/06:23:49,188,96654222
898818601,25/06:23:50,99,86198694
898818661,25/06:23:51,86,93272114
898818721,25/06:23:52,136,91199776
898818781,25/06:23:53,185,92731213
898818841,25/06:23:54,12,90687077
898818901,25/06:23:55,135,94614959
898818961,25/06:23:56,85,97235333
898819021,25/06:23:57,174,88378175
898819081,25/06:23:58,75,98897623
898819141,25/06:23:59,194,84800008
898819201,26/06:00:00,17,95882493
898819261,26/06:00:01,145,96760468
898819321,26/06:00:02,191,97130089
898819381,26/06:00:03,39,90542813
898819441,26/06:00:04,210,86615577
898819501,26/06:00:05,93,91208681
898819561,26/06:00:06,176,92773454
898819621,26/06:00:07,244,86500674
898819681,26/06:00:08,64,91526716
898819741,26/06:00:09,204,95948099
898819801,26/06:00:10,206,92586030
898819861,26/06:00:11,59,89185153
898819921,26/06:00:12,210,86299036
898819981,26/06:00:13,133,93661859
898820041,26/06:00:14,127,87844019
898820101,26/06:00:15,92,84331455
898820161,26/06:00:16,6,105906668
898820221,26/06:00:17,239,99165798
898820281,26/06:00:18,35,94792213
898820341,26/06:00:19,14,94837684
898820401,26/06:00:20,235,94201325
898820461,26/06:00:21,36,83304718
898820521,26/06:00:22,122,88180725
898820581,26/06:00:23,163,106682230
898820641,26/06:00:24,163,97663500
898820701,26/06:00:25,137,86293809
898820761,26/06:00:26,153,102997364
898820821,26/06:00:27,227,83378404
898820881,26/06:00:28,108,92647280
898820941,26/06:00:29,40,91246074
898821001,26/06:00:30,241,87774008
898821061,26/06:00:31,97,100398617
898821121,26/06:00:32,90,91380715
898821181,26/06:00:33,237,91972761
898821241,26/06:00:34,137,86201836
898821301,26/06:00:35,155,89962822
898821361,26/06:00:36,243,100661627
898821421,26/06:00:37,248,88236161
898821481,26/06:00:38,108,104834682
898821541,26/06:00:39,197,85562682
898821601,26/06:00:40,181,98160518
898821661,26/06:00:41,229,93379496
898821721,26/06:00:42,204,90767148
898821781,26/06:00:43,67,96447006
898821841,26/06:00:44,116,103059624
898821901,26/06:00:45,94,117234182
898821961,26/06:00:46,71,84391211
898822021,26/06:00:47,60,87379755
898822081,26/06:00:48,243,89968538
898822141,26/06:00:49,237,87655004
898822201,26/06:00:50,67,101061921
898822261,26/06:00:51,32,88078260
898822321,26/06:00:52,0,85841887
898822381,26/06:00:53,196,87345657
898822441,26/06:00:54,125,100326041
898822501,26/06:00:55,117,87954137
898822561,26/06:00:56,19,92567498
898822621,26/06:00:57,111,86464025
898822681,26/06:00:58,116,89468879
898822741,26/06:00:59,116,78160664
898822801,26/06:01:00,52,84238555
898822861,26/06:01:01,175,82589491
898822921,26/06:01:02,132,79094072
898822981,26/06:01:03,173,86951838
898823041,26/06:01:04,45,97164232
898823101,26/06:01:05,25,79668137
898823161,26/06:01:06,211,86445452
898823221,26/06:01:07,247,92282388
898823281,26/06:01:08,37,94129918
898823341,26/06:01:09,177,90131656
898823401,26/06:01:10,111,92552852
898823461,26/06:01:11,123,86743086
898823521,26/06:01:12,59,96884348
898823581,26/06:01:13,170,91111727
898823641,26/06:01:14,188,86969885
898823701,26/06:01:15,168,96653433
898823761,26/06:01:16,62,83730968
898823821,26/06:01:17,25,87283902
898823881,26/06:01:18,38,101109482
898823941,26/06:01:19,161,87466469
898824001,26/06:01:20,241,88233731
898824061,26/06:01:21,12,88979058
898824121,26/06:01:22,150,90805471
898824181,26/06:01:23,80,81104310
898824241,26/06:01:24,115,81468426
898824301,26/06:01:25,210,84742360
898824361,26/06:01:26,126,90741326
898824421,26/06:01:27,86,85367823
898824481,26/06:01:28,226,84264777
898824541,26/06:01:29,11,90170954
898824601,26/06:01:30,104,83986855
898824661,26/06:01:31,136,80270797
898824721,26/06:01:32,204,81740074
898824781,26/06:01:33,102,88223969
898824841,26/06:01:34,61,99140412
898824901,26/06:01:35,186,96664464
898824961,26/06:01:36,135,87415149
898825021,26/06:01:37,43,86690033
898825081,26/06:01:38,217,83786126
898825141,26/06:01:39,194,84101035
898825201,26/06:01:40,116,86767352
898825261,26/06:01:41,151,95985694
898825321,26/06:01:42,241,82207860
898825381,26/06:01:43,39,74629010
898825441,26/06:01:44,159,81452061
898825501,26/06:01:45,27,83194374
898825561,26/06:01:46,33,90715485
898825621,26/06:01:47,243,82536356
898825681,26/06:01:48,103,81551222
898825741,26/06:01:49,217,76557470
