898260555,19/06:12:49,220,94847391
898260615,19/06:12:50,17,92806621
898260675,19/06:12:51,225,85740275
898260735,19/06:12:52,151,90937595
898260795,19/06:12:53,174,94160675
898260855,19/06:12:54,129,93161066
898260915,19/06:12:55,3,96106939
898260975,19/06:12:56,123,98439503
898261035,19/06:12:57,107,91527591
898261095,19/06:12:58,112,101738153
898261155,19/06:12:59,117,87552480
898261215,19/06:13:00,149,84889635
898261275,19/06:13:01,220,85162749
898261335,19/06:13:02,73,97133133
898261395,19/06:13:03,220,93751302
898261455,19/06:13:04,197,102425100
898261515,19/06:13:05,222,92126065
898261575,19/06:13:06,46,96134418
898261635,19/06:13:07,121,95420870
898261695,19/06:13:08,193,104373442
898261755,19/06:13:09,120,104558664
898261815,19/06:13:10,224,91505027
898261875,19/06:13:11,189,98460720
898261935,19/06:13:12,199,102336204
898261995,19/06:13:13,200,97283764
898262055,19/06:13:14,85,101603163
898262115,19/06:13:15,34,95728422
898262175,19/06:13:16,27,91012228
898262235,19/06:13:17,10,94641907
898262295,19/06:13:18,179,102808476
898262355,19/06:13:19,223,92829555
898262415,19/06:13:20,64,96230443
898262475,19/06:13:21,195,87923584
898262535,19/06:13:22,44,99217532
898262595,19/06:13:23,57,91019379
898262655,19/06:13:24,41,92488502
898262715,19/06:13:25,150,90775581
898262775,19/06:13:26,109,91205198
898262835,19/06:13:27,238,81318208
898262895,19/06:13:28,175,98686476
898262955,19/06:13:29,166,107729097
898263015,19/06:13:30,139,97818102
898263075,19/06:13:31,208,101287779
898263135,19/06:13:32,218,95106785
898263195,19/06:13:33,23,89589465
898263255,19/06:13:34,164,105445197
898263315,19/06:13:35,171,114203095
898263375,19/06:13:36,90,95358653
898263435,19/06:13:37,83,97324164
898263495,19/06:13:38,17,108365376
898263555,19/06:13:39,34,102910954
898263615,19/06:13:40,82,102565374
898263675,19/06:13:41,191,97953148
898263735,19/06:13:42,112,92450710
898263795,19/06:13:43,200,116086957
898263855,19/06:13:44,150,92344698
898263915,19/06:13:45,37,96272684
898263975,19/06:13:46,46,104053569
898264035,19/06:13:47,120,87718200
898264095,19/06:13:48,109,97234361
898264155,19/06:13:49,225,92825355
898264215,19/06:13:50,200,108923008
898264275,19/06:13:51,162,94394627
898264335,19/06:13:52,155,91194200
898264395,19/06:13:53,250,96671626
898264455,19/06:13:54,163,96576397
898264515,19/06:13:55,223,91334977
898264575,19/06:13:56,145,103378559
898264635,19/06:13:57,249,105095583
898264695,19/06:13:58,200,94856511
898264755,19/06:13:59,156,92835705
898264815,19/06:14:00,30,84595953
898264875,19/06:14:01,139,85029477
898264935,19/06:14:02,120,95021234
898264995,19/06:14:03,150,102655290
898265055,19/06:14:04,7,114094374
898265115,19/06:14:05,254,106454083
898265175,19/06:14:06,214,108779599
898265235,19/06:14:07,145,107114226
898265295,19/06:14:08,166,103726315
898265355,19/06:14:09,204,111314795
898265415,19/06:14:10,100,95024575
898265475,19/06:14:11,39,106285064
898265535,19/06:14:12,26,108190042
898265595,19/06:14:13,49,116743166
898265655,19/06:14:14,27,95243357
898265715,19/06:14:15,203,101967683
898265775,19/06:14:16,142,100073559
898265835,19/06:14:17,5,111568066
898265895,19/06:14:18,95,99860470
898265955,19/06:14:19,149,98440561
898266015,19/06:14:20,116,117828750
898266075,19/06:14:21,150,116280380
898266135,19/06:14:22,78,108528157
898266195,19/06:14:23,128,116882169
898266255,19/06:14:24,180,106984399
898266315,19/06:14:25,100,113838352
898266375,19/06:14:26,216,118274822
898266435,19/06:14:27,175,107328213
898266495,19/06:14:28,10,114061156
898266555,19/06:14:29,59,98000751
898266615,19/06:14:30,217,104086422
898266675,19/06:14:31,126,104408594
898266735,19/06:14:32,100,94808118
898266795,19/06:14:33,1,103942958
898266855,19/06:14:34,22,122450827
898266915,19/06:14:35,72,105017326
898266975,19/06:14:36,83,112487180
898267035,19/06:14:37,34,109182870
898267095,19/06:14:38,61,121066642
898267155,19/06:14:39,160,121234075
898267215,19/06:14:40,80,102894092
898267275,19/06:14:41,170,116601385
898267335,19/06:14:42,89,92807665
898267395,19/06:14:43,73,110362356
898267455,19/06:14:44,187,115435711
898267515,19/06:14:45,123,103514367
898267575,19/06:14:46,27,117046688
898267635,19/06:14:47,183,110328962
898267695,19/06:14:48,83,127265293
898267755,19/06:14:49,65,121030323
898267815,19/06:14:50,219,105725655
898267875,19/06:14:51,5,102986322
898267935,19/06:14:52,176,100691484
898267995,19/06:14:53,1,119011419
898268055,19/06:14:54,87,119846644
898268115,19/06:14:55,190,108712765
898268175,19/06:14:56,37,96322034
898268235,19/06:14:57,184,104308105
898268295,19/06:14:58,196,98067035
898268355,19/06:14:59,161,106145232
898268415,19/06:15:00,76,110353443
898268475,19/06:15:01,44,117287135
898268535,19/06:15:02,132,106614526
898268595,19/06:15:03,171,97188023
898268655,19/06:15:04,135,108870599
898268715,19/06:15:05,236,97374273
898268775,19/06:15:06,45,114436801
898268835,19/06:15:07,180,108720955
898268895,19/06:15:08,230,100044860
898268955,19/06:15:09,33,117232473
898269015,19/06:15:10,208,98296833
898269075,19/06:15:11,217,104628606
898269135,19/06:15:12,143,100420595
898269195,19/06:15:13,205,101241444
898269255,19/06:15:14,236,95989411
898269315,19/06:15:15,143,101745208
898269375,19/06:15:16,129,114125188
898269435,19/06:15:17,148,99385172
898269495,19/06:15:18,197,106699027
898269555,19/06:15:19,115,110610506
898269615,19/06:15:20,125,97369858
898269675,19/06:15:21,161,118291988
898269735,19/06:15:22,84,99589637
898269795,19/06:15:23,169,111614638
898269855,19/06:15:24,190,109858130
898269915,19/06:15:25,62,119740991
898269975,19/06:15:26,232,119205734
898270035,19/06:15:27,87,120800541
898270095,19/06:15:28,107,122738017
898270155,19/06:15:29,8,112953204
898270215,19/06:15:30,140,129798583
898270275,19/06:15:31,203,124866871
898270335,19/06:15:32,5,114509624
898270395,19/06:15:33,224,121956117
898270455,19/06:15:34,65,124995337
898270515,19/06:15:35,48,123697722
898270575,19/06:15:36,15,121356455
898270635,19/06:15:37,138,128188692
898270695,19/06:15:38,92,125703328
898270755,19/06:15:39,92,124480192
898270815,19/06:15:40,129,126790499
898270875,19/06:15:41,77,137935221
898270935,19/06:15:42,141,130366756
898270995,19/06:15:43,1,132909165
898271055,19/06:15:44,137,152029149
898271115,19/06:15:45,242,144225701
898271175,19/06:15:46,178,150401944
898271235,19/06:15:47,235,136533563
898271295,19/06:15:48,176,155719591
898271355,19/06:15:49,138,154483110
898271415,19/06:15:50,3,138064612
898271475,19/06:15:51,118,136868055
898271535,19/06:15:52,200,146884755
898271595,19/06:15:53,25,136580201
898271655,19/06:15:54,74,143351330
898271715,19/06:15:55,34,161851330
898271775,19/06:15:56,209,138793559
898271835,19/06:15:57,12,147533152
898271895,19/06:15:58,248,149809568
898271955,19/06:15:59,35,145353121
898272015,19/06:16:00,106,150140622
898272075,19/06:16:01,120,156208681
