897084061,05/06:22:01,29,21505943
897084121,05/06:22:02,239,21002118
897084181,05/06:22:03,157,26536069
897084241,05/06:22:04,4,22300285
897084301,05/06:22:05,9,23633690
897084361,05/06:22:06,79,26203605
897084421,05/06:22:07,235,31485301
897084481,05/06:22:08,223,20899563
897084541,05/06:22:09,120,24217075
897084601,05/06:22:10,195,38624826
897084661,05/06:22:11,215,40070471
897084721,05/06:22:12,200,18378160
897084781,05/06:22:13,182,17988070
897084841,05/06:22:14,234,27701955
897084901,05/06:22:15,15,22312641
897084961,05/06:22:16,233,23367559
897085021,05/06:22:17,141,19120236
897085081,05/06:22:18,136,22709622
897085141,05/06:22:19,53,24444348
897085201,05/06:22:20,224,29393655
897085261,05/06:22:21,17,34526916
897085321,05/06:22:22,205,34008206
897085381,05/06:22:23,253,26918789
897085441,05/06:22:24,120,20610679
897085501,05/06:22:25,81,30479245
897085561,05/06:22:26,9,27580515
897085621,05/06:22:27,133,23914136
897085681,05/06:22:28,183,24409800
897085741,05/06:22:29,235,28179326
897085801,05/06:22:30,198,18362545
897085861,05/06:22:31,178,37644216
897085921,05/06:22:32,147,23073034
897085981,05/06:22:33,140,24473993
897086041,05/06:22:34,2,25299610
897086101,05/06:22:35,126,21608095
897086161,05/06:22:36,54,24672300
897086221,05/06:22:37,106,22964320
897086281,05/06:22:38,117,22440532
897086341,05/06:22:39,135,24458377
897086401,05/06:22:40,238,23418882
897086461,05/06:22:41,179,28442403
897086521,05/06:22:42,109,31592488
897086581,05/06:22:43,2,28836178
897086641,05/06:22:44,85,25738334
897086701,05/06:22:45,168,29321342
897086761,05/06:22:46,200,20911170
897086821,05/06:22:47,59,19884649
897086881,05/06:22:48,104,17741513
897086941,05/06:22:49,156,23174214
897087001,05/06:22:50,122,23133314
897087061,05/06:22:51,56,20348557
897087121,05/06:22:52,14,18362339
897087181,05/06:22:53,222,24458295
897087241,05/06:22:54,133,24305060
897087301,05/06:22:55,163,21998634
897087361,05/06:22:56,35,17792260
897087421,05/06:22:57,52,25019445
897087481,05/06:22:58,11,18977298
897087541,05/06:22:59,45,28364335
897087601,05/06:23:00,26,19761637
897087661,05/06:23:01,231,20158853
897087721,05/06:23:02,33,31176754
897087781,05/06:23:03,35,27074635
897087841,05/06:23:04,130,15580633
897087901,05/06:23:05,10,25061660
897087961,05/06:23:06,63,16559123
897088021,05/06:23:07,42,17596517
897088081,05/06:23:08,146,19969258
897088141,05/06:23:09,119,17582712
897088201,05/06:23:10,29,20637489
897088261,05/06:23:11,44,28938167
897088321,05/06:23:12,169,19140072
897088381,05/06:23:13,176,26452078
897088441,05/06:23:14,217,19848373
897088501,05/06:23:15,97,27314247
897088561,05/06:23:16,118,24434721
897088621,05/06:23:17,41,27784363
897088681,05/06:23:18,77,26925045
897088741,05/06:23:19,31,19881141
897088801,05/06:23:20,30,23222784
897088861,05/06:23:21,145,22177904
897088921,05/06:23:22,225,29775048
897088981,05/06:23:23,200,18719994
897089041,05/06:23:24,97,20984623
897089101,05/06:23:25,224,20387294
897089161,05/06:23:26,180,19677474
897089221,05/06:23:27,80,26693246
897089281,05/06:23:28,204,22720583
897089341,05/06:23:29,206,22502901
897089401,05/06:23:30,226,17207336
897089461,05/06:23:31,14,24139300
897089521,05/06:23:32,244,21417648
897089581,05/06:23:33,68,29467459
897089641,05/06:23:34,183,20478829
897089701,05/06:23:35,93,19871366
897089761,05/06:23:36,70,30583167
897089821,05/06:23:37,66,21755316
897089881,05/06:23:38,180,22744963
897089941,05/06:23:39,85,21607723
897090001,05/06:23:40,2,23037128
897090061,05/06:23:41,177,19158184
897090121,05/06:23:42,168,20890615
897090181,05/06:23:43,148,18658809
897090241,05/06:23:44,102,16018336
897090301,05/06:23:45,208,24113734
897090361,05/06:23:46,139,17135893
897090421,05/06:23:47,229,12696648
897090481,05/06:23:48,33,16872778
897090541,05/06:23:49,79,20006825
897090601,05/06:23:50,157,17379191
897090661,05/06:23:51,96,15305397
897090721,05/06:23:52,140,19962125
897090781,05/06:23:53,50,20682556
897090841,05/06:23:54,130,19975707
897090901,05/06:23:55,237,23949306
897090961,05/06:23:56,68,19719657
897091021,05/06:23:57,206,14508867
897091081,05/06:23:58,205,17768151
897091141,05/06:23:59,158,19118103
897091201,06/06:00:00,76,16886047
897091261,06/06:00:01,228,14302383
897091321,06/06:00:02,69,12358191
897091381,06/06:00:03,49,14888657
897091441,06/06:00:04,11,20724705
897091501,06/06:00:05,98,21749627
897091561,06/06:00:06,60,19447220
897091621,06/06:00:07,179,20435801
897091681,06/06:00:08,243,24684619
897091741,06/06:00:09,44,16147317
897091801,06/06:00:10,5,26529192
897091861,06/06:00:11,173,19154637
897091921,06/06:00:12,145,19765519
897091981,06/06:00:13,194,21328404
897092041,06/06:00:14,5,25362310
897092101,06/06:00:15,89,22337409
897092161,06/06:00:16,138,19274796
897092221,06/06:00:17,221,18524206
897092281,06/06:00:18,82,19055798
897092341,06/06:00:19,93,24017751
897092401,06/06:00:20,228,17914594
897092461,06/06:00:21,248,15638503
897092521,06/06:00:22,216,26773710
897092581,06/06:00:23,50,17924047
897092641,06/06:00:24,191,17883905
897092701,06/06:00:25,162,16032941
