900972061,20/07:22:01,17,6283127
900972121,20/07:22:02,254,7314945
900972181,20/07:22:03,39,6645238
900972241,20/07:22:04,118,5572344
900972301,20/07:22:05,170,5520789
900972361,20/07:22:06,143,5482411
900972421,20/07:22:07,15,6639306
900972481,20/07:22:08,198,6429077
900972541,20/07:22:09,200,8249317
900972601,20/07:22:10,83,12671084
900972661,20/07:22:11,30,7163840
900972721,20/07:22:12,152,6740232
900972781,20/07:22:13,12,5279424
900972841,20/07:22:14,97,5530190
900972901,20/07:22:15,193,7366591
900972961,20/07:22:16,72,7115418
900973021,20/07:22:17,254,5883043
900973081,20/07:22:18,16,5465191
900973141,20/07:22:19,82,5537747
900973201,20/07:22:20,94,5276797
900973261,20/07:22:21,110,5851179
900973321,20/07:22:22,146,4404586
900973381,20/07:22:23,201,8538888
900973441,20/07:22:24,57,7435401
900973501,20/07:22:25,245,5989831
900973561,20/07:22:26,69,9502541
900973621,20/07:22:27,237,11163438
900973681,20/07:22:28,227,8174231
900973741,20/07:22:29,22,19499632
900973801,20/07:22:30,234,6934354
900973861,20/07:22:31,68,6485917
900973921,20/07:22:32,143,5384721
900973981,20/07:22:33,183,9493808
900974041,20/07:22:34,252,6908006
900974101,20/07:22:35,170,6847530
900974161,20/07:22:36,253,9921701
900974221,20/07:22:37,101,7123123
900974281,20/07:22:38,75,12937466
900974341,20/07:22:39,88,11213968
900974401,20/07:22:40,154,8271093
900974461,20/07:22:41,159,8740393
900974521,20/07:22:42,217,6563982
900974581,20/07:22:43,57,7911613
900974641,20/07:22:44,138,9062648
900974701,20/07:22:45,19,7471397
900974761,20/07:22:46,74,8699799
900974821,20/07:22:47,123,7212293
900974881,20/07:22:48,32,6522110
900974941,20/07:22:49,147,5160778
900975001,20/07:22:50,234,7701666
900975061,20/07:22:51,133,5381409
900975121,20/07:22:52,97,6292557
900975181,20/07:22:53,112,5966365
900975241,20/07:22:54,48,8647549
900975301,20/07:22:55,134,7195733
900975361,20/07:22:56,205,10537358
900975421,20/07:22:57,216,8550198
900975481,20/07:22:58,28,8780570
900975541,20/07:22:59,164,13305886
900975601,20/07:23:00,169,7073133
900975661,20/07:23:01,166,7471847
900975721,20/07:23:02,38,6590883
900975781,20/07:23:03,138,6121190
900975841,20/07:23:04,26,6530520
900975901,20/07:23:05,235,6881465
900975961,20/07:23:06,86,6376569
900976021,20/07:23:07,105,8673826
900976081,20/07:23:08,81,6644056
900976141,20/07:23:09,155,9931847
900976201,20/07:23:10,171,8000045
900976261,20/07:23:11,180,7215354
900976321,20/07:23:12,181,9310741
900976381,20/07:23:13,223,5915033
900976441,20/07:23:14,170,6828460
900976501,20/07:23:15,66,10008359
900976561,20/07:23:16,17,10623619
900976621,20/07:23:17,131,5752532
900976681,20/07:23:18,100,7763682
900976741,20/07:23:19,186,5676394
900976801,20/07:23:20,236,8015095
900976861,20/07:23:21,123,8883686
900976921,20/07:23:22,188,6128765
900976981,20/07:23:23,209,7951296
900977041,20/07:23:24,122,6703884
900977101,20/07:23:25,126,5978280
900977161,20/07:23:26,119,6800777
900977221,20/07:23:27,211,6312050
900977281,20/07:23:28,189,11855356
900977341,20/07:23:29,84,4879738
900977401,20/07:23:30,138,5225087
900977461,20/07:23:31,2,6743820
900977521,20/07:23:32,56,5016237
900977581,20/07:23:33,72,4101683
900977641,20/07:23:34,152,4316073
900977701,20/07:23:35,89,5698923
900977761,20/07:23:36,206,6296996
900977821,20/07:23:37,20,4174895
900977881,20/07:23:38,152,4380175
