900367261,13/07:22:01,70,37927997
900367321,13/07:22:02,190,38141559
900367381,13/07:22:03,63,41393336
900367441,13/07:22:04,110,38178993
900367501,13/07:22:05,151,39045304
900367561,13/07:22:06,149,42376980
900367621,13/07:22:07,236,38120658
900367681,13/07:22:08,71,41255470
900367741,13/07:22:09,83,36536150
900367801,13/07:22:10,78,37860730
900367861,13/07:22:11,110,41997701
900367921,13/07:22:12,164,43625848
900367981,13/07:22:13,165,40749088
900368041,13/07:22:14,74,45225744
900368101,13/07:22:15,33,37732311
900368161,13/07:22:16,203,35492793
900368221,13/07:22:17,113,36029686
900368281,13/07:22:18,115,37859928
900368341,13/07:22:19,66,37250757
900368401,13/07:22:20,119,38581285
900368461,13/07:22:21,94,39664400
900368521,13/07:22:22,187,43728081
900368581,13/07:22:23,99,40004493
900368641,13/07:22:24,106,40528030
900368701,13/07:22:25,167,37772099
900368761,13/07:22:26,16,41888341
900368821,13/07:22:27,57,36848125
900368881,13/07:22:28,8,38574230
900368941,13/07:22:29,250,38144002
900369001,13/07:22:30,18,38693261
900369061,13/07:22:31,195,36554030
900369121,13/07:22:32,111,38912049
900369181,13/07:22:33,141,42428041
900369241,13/07:22:34,219,39596493
900369301,13/07:22:35,220,32843414
900369361,13/07:22:36,111,36752121
900369421,13/07:22:37,172,35101661
900369481,13/07:22:38,142,36378827
900369541,13/07:22:39,2,37051987
900369601,13/07:22:40,156,37949032
900369661,13/07:22:41,71,34708159
900369721,13/07:22:42,239,36138712
900369781,13/07:22:43,204,45210406
900369841,13/07:22:44,152,39314230
900369901,13/07:22:45,244,34130978
900369961,13/07:22:46,20,36482790
900370021,13/07:22:47,138,31995799
900370081,13/07:22:48,112,35835855
900370141,13/07:22:49,148,37500128
900370201,13/07:22:50,122,34483146
900370261,13/07:22:51,251,37468342
900370321,13/07:22:52,34,34554915
900370381,13/07:22:53,68,36788564
900370441,13/07:22:54,63,30172503
900370501,13/07:22:55,71,31464491
900370561,13/07:22:56,41,37104331
