898702234,24/06:15:30,151,345513697
898702294,24/06:15:31,117,354801586
898702354,24/06:15:32,243,355215498
898702414,24/06:15:33,18,346672718
898702474,24/06:15:34,101,348122543
898702534,24/06:15:35,28,347490360
898702594,24/06:15:36,219,350688512
898702654,24/06:15:37,185,353625595
898702714,24/06:15:38,12,363490875
898702774,24/06:15:39,50,350821748
898702834,24/06:15:40,87,365830321
898702894,24/06:15:41,49,368593525
898702954,24/06:15:42,87,354194842
898703014,24/06:15:43,95,379916558
898703074,24/06:15:44,165,351261933
898703134,24/06:15:45,162,365332077
898703194,24/06:15:46,13,373495093
898703254,24/06:15:47,136,376671240
898703314,24/06:15:48,181,380403952
898703374,24/06:15:49,4,391057662
898703434,24/06:15:50,71,394774474
898703494,24/06:15:51,71,386288771
898703554,24/06:15:52,128,384422734
898703614,24/06:15:53,121,390714813
898703674,24/06:15:54,82,398888220
898703734,24/06:15:55,218,400295583
898703794,24/06:15:56,49,405354941
898703854,24/06:15:57,95,427338397
898703914,24/06:15:58,212,419220821
898703974,24/06:15:59,169,427002924
898704034,24/06:16:00,224,424135572
898704094,24/06:16:01,173,446610694
898704154,24/06:16:02,97,451644545
898704214,24/06:16:03,129,445089318
898704274,24/06:16:04,34,415837355
898704334,24/06:16:05,101,413276649
898704394,24/06:16:06,5,408389069
898704454,24/06:16:07,67,419360879
898704514,24/06:16:08,41,404864312
898704574,24/06:16:09,144,397629512
898704634,24/06:16:10,226,388244799
898704694,24/06:16:11,121,371790521
898704754,24/06:16:12,248,357112718
898704814,24/06:16:13,81,338694060
898704874,24/06:16:14,25,325360784
898704934,24/06:16:15,64,319178074
898704994,24/06:16:16,200,310089595
898705054,24/06:16:17,254,318448534
898705114,24/06:16:18,228,309215333
898705174,24/06:16:19,192,300382778
898705234,24/06:16:20,227,290939709
898705294,24/06:16:21,240,272204745
898705354,24/06:16:22,216,262508684
898705414,24/06:16:23,119,256595031
898705474,24/06:16:24,51,255442652
898705534,24/06:16:25,49,249990148
898705594,24/06:16:26,124,249656035
898705654,24/06:16:27,201,254322814
898705714,24/06:16:28,76,234256462
898705774,24/06:16:29,168,231212560
898705834,24/06:16:30,133,221436581
898705894,24/06:16:31,204,225851264
898705954,24/06:16:32,9,248659244
898706014,24/06:16:33,204,220627809
898706074,24/06:16:34,170,226801293
898706134,24/06:16:35,244,213212926
898706194,24/06:16:36,113,217234224
898706254,24/06:16:37,240,229423202
898706314,24/06:16:38,5,208125477
898706374,24/06:16:39,253,203742535
898706434,24/06:16:40,251,201222981
898706494,24/06:16:41,252,202206048
898706554,24/06:16:42,246,196779440
898706614,24/06:16:43,152,211740755
898706674,24/06:16:44,192,197544055
898706734,24/06:16:45,28,203809928
