897516061,10/06:22:01,4,84859385
897516121,10/06:22:02,229,131252105
897516181,10/06:22:03,111,119961079
897516241,10/06:22:04,169,117024225
897516301,10/06:22:05,244,108810451
897516361,10/06:22:06,15,135613513
897516421,10/06:22:07,16,127121794
897516481,10/06:22:08,181,141630660
897516541,10/06:22:09,115,135638642
897516601,10/06:22:10,40,131418770
897516661,10/06:22:11,55,139668434
897516721,10/06:22:12,228,142515565
897516781,10/06:22:13,252,123930837
897516841,10/06:22:14,86,126118570
897516901,10/06:22:15,95,138149946
897516961,10/06:22:16,94,138915722
897517021,10/06:22:17,222,140662133
897517081,10/06:22:18,88,132870234
897517141,10/06:22:19,5,131336739
897517201,10/06:22:20,165,132514027
897517261,10/06:22:21,23,146547012
897517321,10/06:22:22,171,125403309
897517381,10/06:22:23,98,128688956
897517441,10/06:22:24,28,132071533
897517501,10/06:22:25,132,141964473
897517561,10/06:22:26,130,122087030
897517621,10/06:22:27,82,117491713
897517681,10/06:22:28,205,122224108
897517741,10/06:22:29,19,127129557
897517801,10/06:22:30,7,127103617
897517861,10/06:22:31,181,122119197
897517921,10/06:22:32,201,131132664
897517981,10/06:22:33,207,129313152
897518041,10/06:22:34,12,126412825
897518101,10/06:22:35,182,111095949
897518161,10/06:22:36,223,127263604
897518221,10/06:22:37,99,119526589
897518281,10/06:22:38,156,124115743
897518341,10/06:22:39,140,114390743
897518401,10/06:22:40,44,137731228
897518461,10/06:22:41,253,111329684
897518521,10/06:22:42,42,120588190
897518581,10/06:22:43,204,127981494
897518641,10/06:22:44,23,120343719
897518701,10/06:22:45,118,139766521
897518761,10/06:22:46,186,129682042
897518821,10/06:22:47,228,124909986
897518881,10/06:22:48,159,116953986
897518941,10/06:22:49,144,103578051
897519001,10/06:22:50,208,119696330
897519061,10/06:22:51,10,119916723
897519121,10/06:22:52,187,106935735
897519181,10/06:22:53,229,110748175
897519241,10/06:22:54,112,109435261
897519301,10/06:22:55,140,128408626
897519361,10/06:22:56,211,118614391
897519421,10/06:22:57,203,124509697
897519481,10/06:22:58,146,121900623
897519541,10/06:22:59,253,107498448
897519601,10/06:23:00,75,108595827
897519661,10/06:23:01,114,136642811
897519721,10/06:23:02,64,109357872
897519781,10/06:23:03,49,116165750
897519841,10/06:23:04,80,121900786
897519901,10/06:23:05,122,112808635
897519961,10/06:23:06,4,95965963
897520021,10/06:23:07,104,120834893
897520081,10/06:23:08,53,106557509
897520141,10/06:23:09,86,105508816
897520201,10/06:23:10,189,119780939
897520261,10/06:23:11,221,111154156
897520321,10/06:23:12,16,113523851
897520381,10/06:23:13,29,103237211
897520441,10/06:23:14,241,108356014
897520501,10/06:23:15,186,105709891
897520561,10/06:23:16,189,104315981
897520621,10/06:23:17,159,109595584
897520681,10/06:23:18,109,104010020
897520741,10/06:23:19,113,108627437
897520801,10/06:23:20,189,105267764
897520861,10/06:23:21,102,107803946
897520921,10/06:23:22,144,117449631
897520981,10/06:23:23,107,108094226
897521041,10/06:23:24,108,110817935
897521101,10/06:23:25,124,99545906
897521161,10/06:23:26,212,112560598
897521221,10/06:23:27,4,104676344
897521281,10/06:23:28,106,108916097
897521341,10/06:23:29,85,110594716
897521401,10/06:23:30,118,106095109
897521461,10/06:23:31,216,123034089
897521521,10/06:23:32,246,111928118
897521581,10/06:23:33,135,105884315
897521641,10/06:23:34,174,109298973
897521701,10/06:23:35,212,102159100
897521761,10/06:23:36,93,106160073
897521821,10/06:23:37,175,107057710
897521881,10/06:23:38,62,93446668
897521941,10/06:23:39,15,93454863
897522001,10/06:23:40,34,100374948
897522061,10/06:23:41,185,100766750
897522121,10/06:23:42,180,106749389
897522181,10/06:23:43,78,106509159
897522241,10/06:23:44,254,103654115
897522301,10/06:23:45,223,102978566
897522361,10/06:23:46,82,110013736
897522421,10/06:23:47,38,120271259
897522481,10/06:23:48,193,117040637
897522541,10/06:23:49,95,121183076
897522601,10/06:23:50,233,109772899
897522661,10/06:23:51,75,108521370
897522721,10/06:23:52,11,118798006
897522781,10/06:23:53,149,102766522
897522841,10/06:23:54,196,107121546
897522901,10/06:23:55,202,116974419
897522961,10/06:23:56,171,114306797
897523021,10/06:23:57,49,110794486
897523081,10/06:23:58,177,118630566
897523141,10/06:23:59,159,93028495
897523201,11/06:00:00,56,112926403
897523261,11/06:00:01,126,118470732
897523321,11/06:00:02,237,101255244
897523381,11/06:00:03,217,101942811
897523441,11/06:00:04,70,91771519
897523501,11/06:00:05,133,106201654
897523561,11/06:00:06,89,102572074
897523621,11/06:00:07,2,112159875
897523681,11/06:00:08,156,98598274
897523741,11/06:00:09,232,109866530
897523801,11/06:00:10,185,127836564
897523861,11/06:00:11,154,109319846
897523921,11/06:00:12,162,108024496
897523981,11/06:00:13,30,103528756
897524041,11/06:00:14,63,115326276
897524101,11/06:00:15,129,120235279
897524161,11/06:00:16,213,122834881
897524221,11/06:00:17,84,115924463
897524281,11/06:00:18,48,118492305
897524341,11/06:00:19,14,114651980
897524401,11/06:00:20,7,115928181
897524461,11/06:00:21,143,124088752
897524521,11/06:00:22,172,109587815
897524581,11/06:00:23,255,132103236
897524641,11/06:00:24,40,103341236
897524701,11/06:00:25,236,110045207
897524761,11/06:00:26,151,121613419
897524821,11/06:00:27,224,108915507
897524881,11/06:00:28,80,118975600
897524941,11/06:00:29,2,119821378
897525001,11/06:00:30,134,118210186
897525061,11/06:00:31,38,110550229
897525121,11/06:00:32,47,116348578
897525181,11/06:00:33,129,113461013
897525241,11/06:00:34,185,122416404
897525301,11/06:00:35,137,117802217
897525361,11/06:00:36,184,109000856
897525421,11/06:00:37,30,114321932
897525481,11/06:00:38,13,114542865
897525541,11/06:00:39,41,122140926
897525601,11/06:00:40,67,120955871
897525661,11/06:00:41,16,116265240
897525721,11/06:00:42,142,113194791
897525781,11/06:00:43,111,114035161
897525841,11/06:00:44,183,106839526
897525901,11/06:00:45,131,120171797
897525961,11/06:00:46,205,106696821
897526021,11/06:00:47,101,112946516
897526081,11/06:00:48,38,113009672
897526141,11/06:00:49,148,124444787
897526201,11/06:00:50,122,107540837
897526261,11/06:00:51,100,104848721
897526321,11/06:00:52,44,104557393
897526381,11/06:00:53,245,109248108
897526441,11/06:00:54,62,108611859
897526501,11/06:00:55,68,126757772
897526561,11/06:00:56,154,97046443
897526621,11/06:00:57,29,103641531
897526681,11/06:00:58,224,110429161
897526741,11/06:00:59,27,111133382
897526801,11/06:01:00,6,107443313
897526861,11/06:01:01,200,110841693
897526921,11/06:01:02,221,114322990
897526981,11/06:01:03,254,108601751
897527041,11/06:01:04,198,101603507
897527101,11/06:01:05,6,104424881
897527161,11/06:01:06,44,114224094
897527221,11/06:01:07,106,106207750
897527281,11/06:01:08,102,113094350
897527341,11/06:01:09,221,112282103
897527401,11/06:01:10,218,104854444
897527461,11/06:01:11,46,120039469
897527521,11/06:01:12,204,107941704
897527581,11/06:01:13,142,116335917
897527641,11/06:01:14,51,112069410
897527701,11/06:01:15,192,98900267
897527761,11/06:01:16,99,101331833
897527821,11/06:01:17,69,104400100
897527881,11/06:01:18,94,98904771
897527941,11/06:01:19,128,99540935
897528001,11/06:01:20,96,101303686
897528061,11/06:01:21,135,108272281
897528121,11/06:01:22,69,102493921
897528181,11/06:01:23,128,102685590
897528241,11/06:01:24,217,96387168
897528301,11/06:01:25,108,106921297
897528361,11/06:01:26,23,110593497
897528421,11/06:01:27,215,97298209
897528481,11/06:01:28,220,108144151
897528541,11/06:01:29,153,95063902
897528601,11/06:01:30,154,103955299
897528661,11/06:01:31,39,105287543
897528721,11/06:01:32,17,104725398
897528781,11/06:01:33,200,101952955
897528841,11/06:01:34,252,99041297
897528901,11/06:01:35,193,96390721
897528961,11/06:01:36,89,113483509
897529021,11/06:01:37,17,98979482
897529081,11/06:01:38,173,92118094
897529141,11/06:01:39,121,96186714
897529201,11/06:01:40,194,92151832
897529261,11/06:01:41,231,94503240
897529321,11/06:01:42,42,95035832
897529381,11/06:01:43,238,97100192
897529441,11/06:01:44,39,99233292
897529501,11/06:01:45,44,102494054
897529561,11/06:01:46,19,95659141
897529621,11/06:01:47,237,93219436
897529681,11/06:01:48,150,106906960
897529741,11/06:01:49,68,89404241
897529801,11/06:01:50,127,87710744
897529861,11/06:01:51,175,102086434
897529921,11/06:01:52,188,116277285
897529981,11/06:01:53,152,107870993
897530041,11/06:01:54,89,87742365
897530101,11/06:01:55,183,93056661
897530161,11/06:01:56,176,86825151
897530221,11/06:01:57,0,87676845
897530281,11/06:01:58,240,111283813
897530341,11/06:01:59,206,96385190
897530401,11/06:02:00,162,91851205
897530461,11/06:02:01,211,89090325
897530521,11/06:02:02,71,82864081
897530581,11/06:02:03,226,93228393
897530641,11/06:02:04,235,96579743
897530701,11/06:02:05,7,90399527
897530761,11/06:02:06,236,100052866
897530821,11/06:02:07,195,93260264
897530881,11/06:02:08,252,98633711
897530941,11/06:02:09,25,93434575
897531001,11/06:02:10,188,85550567
897531061,11/06:02:11,163,87965822
897531121,11/06:02:12,142,82918410
897531181,11/06:02:13,247,92732079
897531241,11/06:02:14,255,89594163
897531301,11/06:02:15,25,98395130
897531361,11/06:02:16,215,86519458
