898332040,20/06:08:40,186,36526163
898332100,20/06:08:41,214,41854521
898332160,20/06:08:42,197,36570690
898332220,20/06:08:43,157,33810293
898332280,20/06:08:44,162,36934421
898332340,20/06:08:45,232,37332673
898332400,20/06:08:46,168,35513684
898332460,20/06:08:47,170,28281947
898332520,20/06:08:48,193,34208996
898332580,20/06:08:49,11,30310427
898332640,20/06:08:50,146,32743661
898332700,20/06:08:51,39,35516232
898332760,20/06:08:52,109,31594109
898332820,20/06:08:53,135,33030510
898332880,20/06:08:54,180,33035615
898332940,20/06:08:55,78,49011713
898333000,20/06:08:56,23,45521862
898333060,20/06:08:57,173,46559830
898333120,20/06:08:58,116,39903610
898333180,20/06:08:59,123,43673375
898333240,20/06:09:00,239,42488111
898333300,20/06:09:01,104,45019229
898333360,20/06:09:02,0,42842272
898333420,20/06:09:03,90,39533957
898333480,20/06:09:04,4,40200594
898333540,20/06:09:05,91,34485383
898333600,20/06:09:06,219,41028797
898333660,20/06:09:07,94,32380377
898333720,20/06:09:08,90,42158526
898333780,20/06:09:09,105,48529071
898333840,20/06:09:10,222,44012547
898333900,20/06:09:11,255,41645139
898333960,20/06:09:12,198,39269821
898334020,20/06:09:13,155,42220710
898334080,20/06:09:14,44,36436087
898334140,20/06:09:15,103,33143585
898334200,20/06:09:16,143,33415433
898334260,20/06:09:17,21,29395490
898334320,20/06:09:18,154,34605156
898334380,20/06:09:19,132,31925672
898334440,20/06:09:20,88,40799199
898334500,20/06:09:21,154,33081292
898334560,20/06:09:22,247,40619491
898334620,20/06:09:23,25,33910654
898334680,20/06:09:24,253,39378329
898334740,20/06:09:25,169,34926469
898334800,20/06:09:26,91,28630272
898334860,20/06:09:27,46,39540056
898334920,20/06:09:28,2,35936414
898334980,20/06:09:29,24,34133225
898335040,20/06:09:30,89,39184812
898335100,20/06:09:31,181,32564558
898335160,20/06:09:32,117,33074715
898335220,20/06:09:33,198,37645550
898335280,20/06:09:34,82,37179369
898335340,20/06:09:35,229,29813074
898335400,20/06:09:36,1,33962240
898335460,20/06:09:37,19,34188079
898335520,20/06:09:38,188,31079274
898335580,20/06:09:39,68,43488122
898335640,20/06:09:40,58,29545632
898335700,20/06:09:41,131,37476948
898335760,20/06:09:42,46,39933964
898335820,20/06:09:43,57,27304243
898335880,20/06:09:44,94,34186136
898335940,20/06:09:45,147,38370456
898336000,20/06:09:46,39,38537213
898336060,20/06:09:47,232,35923193
898336120,20/06:09:48,64,42223537
898336180,20/06:09:49,43,36865539
898336240,20/06:09:50,151,42427892
898336300,20/06:09:51,107,39015986
898336360,20/06:09:52,143,48807563
898336420,20/06:09:53,162,35934066
898336480,20/06:09:54,155,28050112
898336540,20/06:09:55,228,34065200
898336600,20/06:09:56,166,37057692
898336660,20/06:09:57,68,28160780
898336720,20/06:09:58,153,37059368
898336780,20/06:09:59,239,40039152
898336840,20/06:10:00,67,31522334
898336900,20/06:10:01,88,39513038
898336960,20/06:10:02,201,33513164
898337020,20/06:10:03,202,28825444
898337080,20/06:10:04,94,32619970
898337140,20/06:10:05,133,34656482
898337200,20/06:10:06,86,37925638
898337260,20/06:10:07,124,35656918
898337320,20/06:10:08,233,35694624
898337380,20/06:10:09,136,30961312
898337440,20/06:10:10,110,34682657
898337500,20/06:10:11,230,47732547
898337560,20/06:10:12,91,40600411
898337620,20/06:10:13,37,37700461
898337680,20/06:10:14,201,57449350
898337740,20/06:10:15,207,33353774
898337800,20/06:10:16,0,38636105
898337860,20/06:10:17,157,30597333
898337920,20/06:10:18,178,37458953
898337980,20/06:10:19,57,30234327
898338040,20/06:10:20,83,32615139
898338100,20/06:10:21,156,41383220
898338160,20/06:10:22,17,41452266
898338220,20/06:10:23,213,35947917
898338280,20/06:10:24,187,36167196
898338340,20/06:10:25,28,50325778
898338400,20/06:10:26,101,48777053
898338460,20/06:10:27,44,35141242
898338520,20/06:10:28,138,42193139
898338580,20/06:10:29,129,34630209
898338640,20/06:10:30,50,39458065
898338700,20/06:10:31,178,29197447
