901058461,21/07:22:01,43,6469137
901058521,21/07:22:02,113,6003466
901058581,21/07:22:03,79,5981410
901058641,21/07:22:04,68,5767201
901058701,21/07:22:05,200,10390338
901058761,21/07:22:06,102,8669288
901058821,21/07:22:07,11,8934072
901058881,21/07:22:08,179,6436814
901058941,21/07:22:09,181,5462749
901059001,21/07:22:10,214,5398110
901059061,21/07:22:11,207,5468286
901059121,21/07:22:12,109,5457450
901059181,21/07:22:13,143,5258927
901059241,21/07:22:14,55,5522451
901059301,21/07:22:15,66,7421417
901059361,21/07:22:16,70,6321331
901059421,21/07:22:17,252,7572505
901059481,21/07:22:18,236,4534202
901059541,21/07:22:19,7,4707243
901059601,21/07:22:20,113,5294226
901059661,21/07:22:21,11,5475345
901059721,21/07:22:22,108,5018739
901059781,21/07:22:23,15,5198905
901059841,21/07:22:24,108,4467427
901059901,21/07:22:25,167,4935858
901059961,21/07:22:26,51,5024062
901060021,21/07:22:27,32,4684564
901060081,21/07:22:28,190,6700651
901060141,21/07:22:29,80,5734192
901060201,21/07:22:30,62,4680498
901060261,21/07:22:31,216,5385339
901060321,21/07:22:32,73,5839392
901060381,21/07:22:33,127,5849954
901060441,21/07:22:34,230,5424530
901060501,21/07:22:35,77,4370025
901060561,21/07:22:36,68,5964881
901060621,21/07:22:37,215,9053948
901060681,21/07:22:38,67,4709838
901060741,21/07:22:39,251,4362249
901060801,21/07:22:40,79,9636213
901060861,21/07:22:41,87,10188733
901060921,21/07:22:42,154,5141562
901060981,21/07:22:43,255,7049249
901061041,21/07:22:44,33,5124833
901061101,21/07:22:45,236,7840210
901061161,21/07:22:46,65,6271112
901061221,21/07:22:47,188,7717343
901061281,21/07:22:48,139,6279182
901061341,21/07:22:49,238,5944590
901061401,21/07:22:50,240,8307921
901061461,21/07:22:51,111,5957937
901061521,21/07:22:52,175,5912538
901061581,21/07:22:53,231,5845848
901061641,21/07:22:54,60,8176407
901061701,21/07:22:55,178,5911719
901061761,21/07:22:56,146,6328713
901061821,21/07:22:57,29,8637906
901061881,21/07:22:58,131,5469069
901061941,21/07:22:59,228,5837036
901062001,21/07:23:00,143,6260504
901062061,21/07:23:01,165,11482435
901062121,21/07:23:02,212,6833572
901062181,21/07:23:03,157,12192154
901062241,21/07:23:04,146,5754393
901062301,21/07:23:05,163,12289898
901062361,21/07:23:06,110,14218592
901062421,21/07:23:07,68,4933535
901062481,21/07:23:08,57,8636078
901062541,21/07:23:09,224,10277044
901062601,21/07:23:10,243,8085016
901062661,21/07:23:11,7,6146737
901062721,21/07:23:12,106,9155873
901062781,21/07:23:13,205,8162865
901062841,21/07:23:14,133,5298186
901062901,21/07:23:15,126,7482297
901062961,21/07:23:16,13,5844531
901063021,21/07:23:17,51,6629045
901063081,21/07:23:18,115,7218156
901063141,21/07:23:19,149,6358976
901063201,21/07:23:20,38,9765910
901063261,21/07:23:21,24,22464753
901063321,21/07:23:22,21,7028245
901063381,21/07:23:23,47,5515294
901063441,21/07:23:24,70,7170028
901063501,21/07:23:25,172,6386106
901063561,21/07:23:26,225,11222442
901063621,21/07:23:27,197,6905005
901063681,21/07:23:28,19,7095917
901063741,21/07:23:29,87,9147770
901063801,21/07:23:30,165,6585365
901063861,21/07:23:31,200,9113524
901063921,21/07:23:32,150,7122355
901063981,21/07:23:33,64,7370541
901064041,21/07:23:34,131,6273374
901064101,21/07:23:35,28,9646306
901064161,21/07:23:36,107,9484015
901064221,21/07:23:37,63,4420325
901064281,21/07:23:38,79,4579299
901064341,21/07:23:39,131,4153733
901064401,21/07:23:40,30,4885028
901064461,21/07:23:41,173,5291997
901064521,21/07:23:42,80,4986061
901064581,21/07:23:43,244,3828688
901064641,21/07:23:44,148,4639037
901064701,21/07:23:45,109,5040213
901064761,21/07:23:46,158,6389464
901064821,21/07:23:47,135,5941913
901064881,21/07:23:48,163,7773660
901064941,21/07:23:49,113,5657481
901065001,21/07:23:50,161,5756318
901065061,21/07:23:51,79,6472568
901065121,21/07:23:52,215,5810569
901065181,21/07:23:53,220,6585037
901065241,21/07:23:54,44,6920159
901065301,21/07:23:55,184,5680344
901065361,21/07:23:56,133,5533494
901065421,21/07:23:57,47,6060335
901065481,21/07:23:58,68,6216930
901065541,21/07:23:59,170,5473866
901065601,22/07:00:00,151,4586490
901065661,22/07:00:01,242,7621844
901065721,22/07:00:02,106,7802711
901065781,22/07:00:03,107,7220278
901065841,22/07:00:04,49,6366716
901065901,22/07:00:05,122,8382469
901065961,22/07:00:06,249,6133987
901066021,22/07:00:07,144,8882145
901066081,22/07:00:08,157,6428463
901066141,22/07:00:09,232,5283997
901066201,22/07:00:10,68,5639980
901066261,22/07:00:11,127,7213885
901066321,22/07:00:12,206,5183942
901066381,22/07:00:13,167,13720352
901066441,22/07:00:14,119,7155004
901066501,22/07:00:15,88,5369216
901066561,22/07:00:16,27,7274476
901066621,22/07:00:17,111,5544985
901066681,22/07:00:18,122,4316006
901066741,22/07:00:19,178,19325750
901066801,22/07:00:20,207,6545276
901066861,22/07:00:21,201,9041319
901066921,22/07:00:22,75,5458686
901066981,22/07:00:23,177,7805457
901067041,22/07:00:24,221,6487765
901067101,22/07:00:25,94,3625704
901067161,22/07:00:26,247,7447453
901067221,22/07:00:27,50,3833285
901067281,22/07:00:28,28,6973448
901067341,22/07:00:29,117,3953716
901067401,22/07:00:30,206,3078660
901067461,22/07:00:31,58,6866666
901067521,22/07:00:32,124,9276429
901067581,22/07:00:33,54,3989243
901067641,22/07:00:34,129,4232784
901067701,22/07:00:35,191,6087181
901067761,22/07:00:36,16,8247854
901067821,22/07:00:37,90,4734420
901067881,22/07:00:38,62,5100288
901067941,22/07:00:39,81,7753298
901068001,22/07:00:40,166,6083178
901068061,22/07:00:41,37,3832827
901068121,22/07:00:42,197,5404711
901068181,22/07:00:43,231,5623368
901068241,22/07:00:44,88,6549064
901068301,22/07:00:45,132,6421772
901068361,22/07:00:46,67,7090435
901068421,22/07:00:47,211,4887539
901068481,22/07:00:48,45,4351162
901068541,22/07:00:49,231,5234617
901068601,22/07:00:50,17,7285259
901068661,22/07:00:51,222,6405288
901068721,22/07:00:52,115,7322134
901068781,22/07:00:53,51,4052691
901068841,22/07:00:54,231,5914280
901068901,22/07:00:55,91,3270045
901068961,22/07:00:56,140,7561062
901069021,22/07:00:57,5,7206150
901069081,22/07:00:58,223,5413154
901069141,22/07:00:59,35,5623979
901069201,22/07:01:00,169,7964699
901069261,22/07:01:01,242,3857397
901069321,22/07:01:02,209,3776818
901069381,22/07:01:03,82,7564965
901069441,22/07:01:04,212,8307587
901069501,22/07:01:05,104,5764884
901069561,22/07:01:06,227,4598475
901069621,22/07:01:07,114,4802836
901069681,22/07:01:08,142,5888852
901069741,22/07:01:09,188,6657571
901069801,22/07:01:10,220,4738849
901069861,22/07:01:11,229,7308617
901069921,22/07:01:12,116,6953847
901069981,22/07:01:13,91,4979556
901070041,22/07:01:14,154,7492076
901070101,22/07:01:15,221,5018413
901070161,22/07:01:16,74,5819950
901070221,22/07:01:17,98,4649632
901070281,22/07:01:18,25,6615975
901070341,22/07:01:19,80,13296982
901070401,22/07:01:20,118,9958243
901070461,22/07:01:21,140,6104057
901070521,22/07:01:22,125,5046906
901070581,22/07:01:23,53,7817889
901070641,22/07:01:24,32,4861236
901070701,22/07:01:25,31,6211607
901070761,22/07:01:26,184,5871572
901070821,22/07:01:27,33,6472145
901070881,22/07:01:28,54,5131971
901070941,22/07:01:29,82,4300394
901071001,22/07:01:30,1,4825198
901071061,22/07:01:31,172,7165376
901071121,22/07:01:32,124,5280411
901071181,22/07:01:33,2,7934435
901071241,22/07:01:34,86,10273079
901071301,22/07:01:35,104,9852285
901071361,22/07:01:36,54,9414730
901071421,22/07:01:37,156,5694261
901071481,22/07:01:38,79,4183600
901071541,22/07:01:39,239,5203857
901071601,22/07:01:40,147,7103817
901071661,22/07:01:41,242,7318196
901071721,22/07:01:42,94,4858605
901071781,22/07:01:43,135,5690750
901071841,22/07:01:44,87,5394805
901071901,22/07:01:45,3,10791957
901071961,22/07:01:46,1,4854546
901072021,22/07:01:47,95,9326914
901072081,22/07:01:48,78,8280324
901072141,22/07:01:49,91,9647203
901072201,22/07:01:50,12,6467966
901072261,22/07:01:51,122,8605644
901072321,22/07:01:52,97,7156695
901072381,22/07:01:53,82,14240853
901072441,22/07:01:54,132,7056477
901072501,22/07:01:55,153,5719641
901072561,22/07:01:56,40,6406373
901072621,22/07:01:57,107,4867401
901072681,22/07:01:58,210,5163499
901072741,22/07:01:59,183,7906104
901072801,22/07:02:00,80,5290282
901072861,22/07:02:01,0,7481146
901072921,22/07:02:02,191,5539647
901072981,22/07:02:03,2,4961394
901073041,22/07:02:04,56,5484822
901073101,22/07:02:05,4,6092749
901073161,22/07:02:06,106,22792020
901073221,22/07:02:07,110,14387635
901073281,22/07:02:08,67,9787426
901073341,22/07:02:09,4,4872151
901073401,22/07:02:10,157,7003006
901073461,22/07:02:11,41,7013492
901073521,22/07:02:12,151,7734666
901073581,22/07:02:13,55,14745779
901073641,22/07:02:14,152,14605527
901073701,22/07:02:15,69,7311242
901073761,22/07:02:16,182,9926739
901073821,22/07:02:17,220,6410543
901073881,22/07:02:18,58,5598742
901073941,22/07:02:19,217,5507643
