896652061,31/05:22:01,169,12792359
896652121,31/05:22:02,251,20972082
896652181,31/05:22:03,88,14364581
896652241,31/05:22:04,253,17876628
896652301,31/05:22:05,67,32338649
896652361,31/05:22:06,180,29777094
896652421,31/05:22:07,97,24636487
896652481,31/05:22:08,63,14635806
896652541,31/05:22:09,245,14157360
896652601,31/05:22:10,193,25241651
896652661,31/05:22:11,75,24811089
896652721,31/05:22:12,193,10104080
896652781,31/05:22:13,250,20599820
896652841,31/05:22:14,62,33278196
896652901,31/05:22:15,234,19843434
896652961,31/05:22:16,127,24054932
896653021,31/05:22:17,62,20554690
896653081,31/05:22:18,235,34802613
896653141,31/05:22:19,127,30811235
896653201,31/05:22:20,115,27851353
896653261,31/05:22:21,11,16099929
896653321,31/05:22:22,239,20467408
896653381,31/05:22:23,129,29983021
896653441,31/05:22:24,81,27107308
896653501,31/05:22:25,107,30545350
896653561,31/05:22:26,128,20200052
896653621,31/05:22:27,240,29308658
896653681,31/05:22:28,36,19833337
896653741,31/05:22:29,13,18005795
896653801,31/05:22:30,73,16944102
896653861,31/05:22:31,213,20827741
896653921,31/05:22:32,62,19602388
896653981,31/05:22:33,77,22183454
896654041,31/05:22:34,105,21863801
896654101,31/05:22:35,201,22826389
896654161,31/05:22:36,239,23937085
896654221,31/05:22:37,203,22649365
896654281,31/05:22:38,233,14151112
896654341,31/05:22:39,136,26623210
896654401,31/05:22:40,248,21319324
896654461,31/05:22:41,102,21604638
896654521,31/05:22:42,202,16295230
896654581,31/05:22:43,212,22128864
896654641,31/05:22:44,87,32051488
896654701,31/05:22:45,160,21536899
896654761,31/05:22:46,227,24775756
896654821,31/05:22:47,107,25099190
896654881,31/05:22:48,124,18712754
896654941,31/05:22:49,40,16966130
896655001,31/05:22:50,66,17855150
896655061,31/05:22:51,152,16401064
896655121,31/05:22:52,151,28071156
896655181,31/05:22:53,9,28775190
896655241,31/05:22:54,239,18381974
896655301,31/05:22:55,191,16701554
896655361,31/05:22:56,199,18388966
896655421,31/05:22:57,32,19011015
896655481,31/05:22:58,125,22064834
896655541,31/05:22:59,18,20227633
896655601,31/05:23:00,250,11435493
896655661,31/05:23:01,116,14328860
896655721,31/05:23:02,214,21907732
896655781,31/05:23:03,34,20697852
896655841,31/05:23:04,203,19421452
896655901,31/05:23:05,216,14204993
896655961,31/05:23:06,21,16404931
896656021,31/05:23:07,99,15730205
896656081,31/05:23:08,177,18228046
896656141,31/05:23:09,102,20231387
896656201,31/05:23:10,8,26064069
896656261,31/05:23:11,200,18360563
896656321,31/05:23:12,153,14323434
896656381,31/05:23:13,59,14370089
896656441,31/05:23:14,49,19475039
896656501,31/05:23:15,2,19357046
896656561,31/05:23:16,107,23054975
896656621,31/05:23:17,211,22020755
896656681,31/05:23:18,52,19471211
896656741,31/05:23:19,221,24447625
896656801,31/05:23:20,81,22323909
896656861,31/05:23:21,45,30520418
896656921,31/05:23:22,191,19377426
896656981,31/05:23:23,153,30761363
896657041,31/05:23:24,183,13617032
896657101,31/05:23:25,76,13348887
896657161,31/05:23:26,239,14772496
896657221,31/05:23:27,47,10483992
896657281,31/05:23:28,110,16041440
896657341,31/05:23:29,20,33124534
896657401,31/05:23:30,140,23776192
896657461,31/05:23:31,103,14457248
896657521,31/05:23:32,139,8132600
896657581,31/05:23:33,119,16262548
896657641,31/05:23:34,179,34477211
896657701,31/05:23:35,182,25021262
896657761,31/05:23:36,151,11160687
896657821,31/05:23:37,106,16287352
896657881,31/05:23:38,62,20812578
896657941,31/05:23:39,222,14106168
896658001,31/05:23:40,29,16063507
896658061,31/05:23:41,212,19007352
896658121,31/05:23:42,181,16749444
896658181,31/05:23:43,132,17297075
896658241,31/05:23:44,198,18402187
896658301,31/05:23:45,232,23914799
896658361,31/05:23:46,123,10682039
896658421,31/05:23:47,243,18243499
896658481,31/05:23:48,221,19639964
896658541,31/05:23:49,68,10306485
896658601,31/05:23:50,76,24745855
896658661,31/05:23:51,114,11386169
896658721,31/05:23:52,14,18939372
896658781,31/05:23:53,14,14849494
896658841,31/05:23:54,13,13868713
896658901,31/05:23:55,247,17730166
896658961,31/05:23:56,47,16378575
896659021,31/05:23:57,16,15009210
896659081,31/05:23:58,51,21754645
896659141,31/05:23:59,79,19816454
896659201,01/06:00:00,248,21674166
896659261,01/06:00:01,104,12806691
896659321,01/06:00:02,30,12098497
896659381,01/06:00:03,86,11261006
896659441,01/06:00:04,137,13565475
896659501,01/06:00:05,166,15688818
896659561,01/06:00:06,6,10177484
896659621,01/06:00:07,164,12446446
896659681,01/06:00:08,100,14652687
896659741,01/06:00:09,82,12960338
896659801,01/06:00:10,149,11696173
896659861,01/06:00:11,43,20147013
896659921,01/06:00:12,172,19430767
896659981,01/06:00:13,242,11996467
