894837662,10/05:22:01,222,1577069
894837722,10/05:22:02,222,1662315
894837782,10/05:22:03,193,4854032
894837842,10/05:22:04,241,1798998
894837902,10/05:22:05,126,1766427
894837962,10/05:22:06,78,2360551
894838022,10/05:22:07,76,2211232
894838082,10/05:22:08,24,1456809
894838142,10/05:22:09,237,2194844
894838202,10/05:22:10,173,2827793
894838262,10/05:22:11,8,3950927
894838322,10/05:22:12,203,3349487
894838382,10/05:22:13,181,3505482
894838442,10/05:22:14,220,2240596
894838502,10/05:22:15,35,3423468
894838562,10/05:22:16,112,3486322
894838622,10/05:22:17,82,6272302
894838682,10/05:22:18,251,1828146
894838742,10/05:22:19,64,1795016
894838802,10/05:22:20,47,2275331
894838862,10/05:22:21,34,3139494
894838922,10/05:22:22,27,6454032
894838982,10/05:22:23,165,5264237
894839042,10/05:22:24,67,4180232
894839102,10/05:22:25,12,3294333
894839162,10/05:22:26,44,3477034
894839222,10/05:22:27,112,1654493
894839282,10/05:22:28,32,1414323
894839342,10/05:22:29,156,3380456
894839402,10/05:22:30,53,1859557
894839462,10/05:22:31,223,4789521
894839522,10/05:22:32,35,1878300
894839582,10/05:22:33,131,6485643
894839642,10/05:22:34,165,3881704
894839702,10/05:22:35,233,1985968
894839762,10/05:22:36,81,6868543
894839822,10/05:22:37,49,3254621
894839882,10/05:22:38,231,3015662
894839942,10/05:22:39,190,1848346
894840002,10/05:22:40,197,2956855
894840062,10/05:22:41,181,1470924
894840122,10/05:22:42,197,1592065
894840182,10/05:22:43,198,2759145
894840242,10/05:22:44,246,1797030
894840302,10/05:22:45,15,1633112
894840362,10/05:22:46,32,4065132
894840422,10/05:22:47,67,3423986
894840482,10/05:22:48,54,3592350
894840542,10/05:22:49,0,7479203
894840602,10/05:22:50,212,3497406
894840662,10/05:22:51,181,1801864
894840722,10/05:22:52,199,1564453
894840782,10/05:22:53,131,1883423
894840842,10/05:22:54,208,1726203
894840902,10/05:22:55,182,1530220
894840962,10/05:22:56,170,2789413
894841022,10/05:22:57,215,1635210
894841082,10/05:22:58,161,6034758
894841142,10/05:22:59,101,4702881
894841202,10/05:23:00,163,2018212
894841262,10/05:23:01,72,1825467
894841322,10/05:23:02,224,3484181
894841382,10/05:23:03,206,1699109
894841442,10/05:23:04,179,4344573
894841502,10/05:23:05,212,3348326
894841562,10/05:23:06,168,4892876
894841622,10/05:23:07,4,7236062
894841682,10/05:23:08,250,3869590
894841742,10/05:23:09,237,5145509
894841802,10/05:23:10,229,1198416
894841862,10/05:23:11,90,4321759
894841922,10/05:23:12,133,1537027
894841982,10/05:23:13,115,1501162
894842042,10/05:23:14,183,2699924
894842102,10/05:23:15,128,2535868
894842162,10/05:23:16,144,8721366
894842222,10/05:23:17,192,2078122
894842282,10/05:23:18,11,3085272
894842342,10/05:23:19,240,1418957
894842402,10/05:23:20,19,1308917
894842462,10/05:23:21,62,4589028
894842522,10/05:23:22,53,6932272
894842582,10/05:23:23,27,3395242
894842642,10/05:23:24,29,3433060
894842702,10/05:23:25,24,6571945
894842762,10/05:23:26,6,4164910
894842822,10/05:23:27,213,3109725
894842882,10/05:23:28,134,16433214
894842942,10/05:23:29,164,1653399
894843002,10/05:23:30,18,3646243
894843062,10/05:23:31,174,1496666
894843122,10/05:23:32,216,6329080
894843182,10/05:23:33,161,13606686
894843242,10/05:23:34,152,5157348
894843302,10/05:23:35,242,2352550
894843362,10/05:23:36,44,3862308
894843422,10/05:23:37,117,7500815
894843482,10/05:23:38,85,3531692
894843542,10/05:23:39,49,1737203
894843602,10/05:23:40,233,4054236
894843662,10/05:23:41,121,10827893
894843722,10/05:23:42,100,4853366
894843782,10/05:23:43,81,2162222
894843842,10/05:23:44,161,5178932
894843902,10/05:23:45,165,1625586
894843962,10/05:23:46,213,1662086
894844022,10/05:23:47,193,5800768
894844082,10/05:23:48,48,3619889
894844142,10/05:23:49,80,8205396
894844202,10/05:23:50,198,6374849
894844262,10/05:23:51,171,2798776
894844322,10/05:23:52,203,3928536
894844382,10/05:23:53,255,1664791
