900184274,11/07:19:11,98,32872937
900184334,11/07:19:12,135,34216710
900184394,11/07:19:13,107,32627767
900184454,11/07:19:14,195,33229586
900184514,11/07:19:15,57,39778218
900184574,11/07:19:16,205,34212859
900184634,11/07:19:17,163,31228930
900184694,11/07:19:18,114,35425372
900184754,11/07:19:19,122,33453477
900184814,11/07:19:20,103,31823973
900184874,11/07:19:21,226,30031003
900184934,11/07:19:22,187,34869022
900184994,11/07:19:23,10,34867455
900185054,11/07:19:24,160,35244872
900185114,11/07:19:25,117,34425881
900185174,11/07:19:26,147,41565459
900185234,11/07:19:27,23,39251730
900185294,11/07:19:28,30,34190675
900185354,11/07:19:29,125,34017343
900185414,11/07:19:30,130,38154609
900185474,11/07:19:31,178,40475671
900185534,11/07:19:32,116,32755987
900185594,11/07:19:33,212,34995392
900185654,11/07:19:34,79,31857763
900185714,11/07:19:35,91,42135677
900185774,11/07:19:36,211,41659474
900185834,11/07:19:37,148,41613790
900185894,11/07:19:38,30,47765467
900185954,11/07:19:39,61,42411488
900186014,11/07:19:40,235,45561428
900186074,11/07:19:41,173,52341727
900186134,11/07:19:42,241,41815379
900186194,11/07:19:43,17,38104283
900186254,11/07:19:44,182,42817140
900186314,11/07:19:45,27,43357748
900186374,11/07:19:46,223,42393739
900186434,11/07:19:47,230,44124678
900186494,11/07:19:48,105,43994532
900186554,11/07:19:49,245,48187724
900186614,11/07:19:50,67,40654926
900186674,11/07:19:51,128,49473835
900186734,11/07:19:52,213,41370311
900186794,11/07:19:53,197,45361621
900186854,11/07:19:54,47,43799571
900186914,11/07:19:55,216,43330690
900186974,11/07:19:56,44,43761259
900187034,11/07:19:57,48,52288612
900187094,11/07:19:58,72,44474883
900187154,11/07:19:59,144,44597184
900187214,11/07:20:00,146,41610661
900187274,11/07:20:01,38,45926459
900187334,11/07:20:02,37,43501345
900187394,11/07:20:03,42,46646507
900187454,11/07:20:04,215,51282834
900187514,11/07:20:05,140,47278867
900187574,11/07:20:06,104,42044703
900187634,11/07:20:07,17,43732264
900187694,11/07:20:08,50,43585211
900187754,11/07:20:09,116,42736366
900187814,11/07:20:10,16,48030878
900187874,11/07:20:11,254,46274062
900187934,11/07:20:12,140,50803616
900187994,11/07:20:13,186,50460809
900188054,11/07:20:14,79,43988294
900188114,11/07:20:15,150,38573606
900188174,11/07:20:16,191,45761912
900188234,11/07:20:17,195,43656481
900188294,11/07:20:18,53,44601508
900188354,11/07:20:19,51,51603291
900188414,11/07:20:20,94,47617212
900188474,11/07:20:21,183,41058913
900188534,11/07:20:22,126,42432074
900188594,11/07:20:23,175,46662309
900188654,11/07:20:24,34,45967165
900188714,11/07:20:25,22,41912336
900188774,11/07:20:26,88,59483269
900188834,11/07:20:27,36,51295111
900188894,11/07:20:28,153,47140988
900188954,11/07:20:29,201,47904737
900189014,11/07:20:30,110,44551767
900189074,11/07:20:31,185,38672740
900189134,11/07:20:32,20,49022481
900189194,11/07:20:33,77,47653814
900189254,11/07:20:34,192,43637673
900189314,11/07:20:35,35,46802114
900189374,11/07:20:36,202,44273245
900189434,11/07:20:37,117,44892755
900189494,11/07:20:38,45,54358371
900189554,11/07:20:39,197,52436515
900189614,11/07:20:40,155,47235522
900189674,11/07:20:41,121,48539108
900189734,11/07:20:42,251,49902750
900189794,11/07:20:43,100,53093512
900189854,11/07:20:44,147,49461886
900189914,11/07:20:45,13,47056063
900189974,11/07:20:46,192,42223229
900190034,11/07:20:47,144,51978527
900190094,11/07:20:48,213,55690870
900190154,11/07:20:49,233,47408629
900190214,11/07:20:50,36,51572058
900190274,11/07:20:51,122,53504687
900190334,11/07:20:52,238,52291782
