898016566,16/06:17:02,72,213414631
898016626,16/06:17:03,5,217991170
898016686,16/06:17:04,233,208647253
898016746,16/06:17:05,84,212266567
898016806,16/06:17:06,171,214068618
898016866,16/06:17:07,81,226168911
898016926,16/06:17:08,43,207828932
898016986,16/06:17:09,192,216737304
898017046,16/06:17:10,181,212884091
898017106,16/06:17:11,56,211774779
898017166,16/06:17:12,125,208733605
898017226,16/06:17:13,99,222485023
898017286,16/06:17:14,52,210953336
898017346,16/06:17:15,224,227864822
898017406,16/06:17:16,241,222167454
898017466,16/06:17:17,54,217517443
898017526,16/06:17:18,82,210126737
898017586,16/06:17:19,187,230698643
898017646,16/06:17:20,105,245056433
898017706,16/06:17:21,225,237862282
898017766,16/06:17:22,198,268052550
898017826,16/06:17:23,188,248867852
898017886,16/06:17:24,131,229762493
898017946,16/06:17:25,35,257115081
898018006,16/06:17:26,133,239855514
898018066,16/06:17:27,20,242997255
898018126,16/06:17:28,106,205793970
898018186,16/06:17:29,205,188813815
898018246,16/06:17:30,226,189285963
898018306,16/06:17:31,79,182158326
898018366,16/06:17:32,206,177513314
898018426,16/06:17:33,72,177690722
898018486,16/06:17:34,188,185755737
898018546,16/06:17:35,213,181228927
898018606,16/06:17:36,249,176463299
898018666,16/06:17:37,173,169812119
898018726,16/06:17:38,86,160998652
898018786,16/06:17:39,60,178294504
898018846,16/06:17:40,48,177542105
898018906,16/06:17:41,158,166546354
898018966,16/06:17:42,40,176545322
898019026,16/06:17:43,28,162024864
898019086,16/06:17:44,175,171489508
898019146,16/06:17:45,50,164215740
898019206,16/06:17:46,11,171013330
898019266,16/06:17:47,225,171399245
898019326,16/06:17:48,99,167259865
898019386,16/06:17:49,11,163858618
898019446,16/06:17:50,43,152124465
898019506,16/06:17:51,2,151466644
898019566,16/06:17:52,45,150607506
898019626,16/06:17:53,242,156131356
898019686,16/06:17:54,33,153832494
898019746,16/06:17:55,57,153998318
898019806,16/06:17:56,228,149124341
898019866,16/06:17:57,43,150855579
898019926,16/06:17:58,125,157191792
898019986,16/06:17:59,192,147128035
898020046,16/06:18:00,242,150960485
898020106,16/06:18:01,93,147082458
898020166,16/06:18:02,52,151458032
898020226,16/06:18:03,6,147175046
898020286,16/06:18:04,58,153273713
898020346,16/06:18:05,18,150703939
898020406,16/06:18:06,31,137037476
898020466,16/06:18:07,224,154075410
898020526,16/06:18:08,217,169204571
898020586,16/06:18:09,60,138390297
898020646,16/06:18:10,73,144222632
898020706,16/06:18:11,102,137929234
898020766,16/06:18:12,20,142456661
898020826,16/06:18:13,126,134694072
898020886,16/06:18:14,172,148085016
898020946,16/06:18:15,58,141386088
898021006,16/06:18:16,122,140430537
898021066,16/06:18:17,245,137918331
898021126,16/06:18:18,110,122249751
898021186,16/06:18:19,196,145594327
898021246,16/06:18:20,156,133760392
898021306,16/06:18:21,27,154610970
898021366,16/06:18:22,21,139129122
898021426,16/06:18:23,126,127598884
898021486,16/06:18:24,140,145329515
898021546,16/06:18:25,142,145541284
898021606,16/06:18:26,192,127357551
898021666,16/06:18:27,70,141935998
898021726,16/06:18:28,91,131063353
898021786,16/06:18:29,218,142797894
898021846,16/06:18:30,7,139515682
898021906,16/06:18:31,156,127011358
898021966,16/06:18:32,89,127336798
898022026,16/06:18:33,72,117408328
898022086,16/06:18:34,92,128984476
898022146,16/06:18:35,53,133078081
898022206,16/06:18:36,210,131708783
898022266,16/06:18:37,61,135624801
898022326,16/06:18:38,110,134214296
898022386,16/06:18:39,165,141100638
898022446,16/06:18:40,173,138093132
898022506,16/06:18:41,112,130323229
898022566,16/06:18:42,176,129659076
898022626,16/06:18:43,217,128912406
898022686,16/06:18:44,141,122047691
898022746,16/06:18:45,254,138661826
898022806,16/06:18:46,245,131572130
898022866,16/06:18:47,19,144869882
898022926,16/06:18:48,0,132142661
898022986,16/06:18:49,89,126279045
898023046,16/06:18:50,150,119498396
898023106,16/06:18:51,140,124158588
898023166,16/06:18:52,46,129509970
