897995240,16/06:11:07,236,96155921
897995300,16/06:11:08,115,94314291
897995360,16/06:11:09,85,87484633
897995420,16/06:11:10,147,101537242
897995480,16/06:11:11,231,100162355
897995540,16/06:11:12,27,96114558
897995600,16/06:11:13,80,97525313
897995660,16/06:11:14,226,104742084
897995720,16/06:11:15,91,105607918
897995780,16/06:11:16,244,91042140
897995840,16/06:11:17,189,104336669
897995900,16/06:11:18,44,103640643
897995960,16/06:11:19,186,112005696
897996020,16/06:11:20,193,109827998
897996080,16/06:11:21,79,120628303
897996140,16/06:11:22,221,104749396
897996200,16/06:11:23,175,100027841
897996260,16/06:11:24,0,90651126
897996320,16/06:11:25,134,95727141
897996380,16/06:11:26,33,91794897
897996440,16/06:11:27,146,101057002
897996500,16/06:11:28,254,111361504
897996560,16/06:11:29,33,118214286
897996620,16/06:11:30,253,108877279
897996680,16/06:11:31,210,110925196
897996740,16/06:11:32,112,110461862
897996800,16/06:11:33,111,99709703
897996860,16/06:11:34,200,105685020
897996920,16/06:11:35,115,110561384
897996980,16/06:11:36,117,99075563
897997040,16/06:11:37,6,89472523
897997100,16/06:11:38,250,98122634
897997160,16/06:11:39,38,97580807
897997220,16/06:11:40,101,102529172
897997280,16/06:11:41,177,99745195
897997340,16/06:11:42,96,149683042
897997400,16/06:11:43,179,109474736
897997460,16/06:11:44,66,108759692
897997520,16/06:11:45,188,104053538
897997580,16/06:11:46,70,120655053
897997640,16/06:11:47,197,123070366
897997700,16/06:11:48,99,111816044
897997760,16/06:11:49,175,118348980
897997820,16/06:11:50,146,117559557
897997880,16/06:11:51,4,118676710
897997940,16/06:11:52,92,117418443
897998000,16/06:11:53,227,121538611
897998060,16/06:11:54,242,122522847
897998120,16/06:11:55,128,121404133
897998180,16/06:11:56,212,114810638
897998240,16/06:11:57,225,123845006
897998300,16/06:11:58,245,122892281
897998360,16/06:11:59,220,108422971
897998420,16/06:12:00,70,102033310
897998480,16/06:12:01,200,115192517
897998540,16/06:12:02,164,112271890
897998600,16/06:12:03,63,108234881
897998660,16/06:12:04,223,123371369
897998720,16/06:12:05,14,118226311
897998780,16/06:12:06,76,144937607
897998840,16/06:12:07,19,109322899
897998900,16/06:12:08,205,119420846
897998960,16/06:12:09,182,125709172
897999020,16/06:12:10,67,114631318
897999080,16/06:12:11,150,113307022
897999140,16/06:12:12,1,105103870
897999200,16/06:12:13,172,115006537
897999260,16/06:12:14,36,113775285
897999320,16/06:12:15,130,110762984
897999380,16/06:12:16,187,116367623
897999440,16/06:12:17,175,110504786
897999500,16/06:12:18,13,126664523
897999560,16/06:12:19,81,127277363
897999620,16/06:12:20,206,122065004
897999680,16/06:12:21,63,112252625
897999740,16/06:12:22,2,119640174
897999800,16/06:12:23,84,119270961
897999860,16/06:12:24,41,124839669
897999920,16/06:12:25,37,135985891
897999980,16/06:12:26,164,129699503
898000040,16/06:12:27,14,138479129
898000100,16/06:12:28,141,110723166
898000160,16/06:12:29,40,127200507
898000220,16/06:12:30,65,131493272
898000280,16/06:12:31,92,122367545
898000340,16/06:12:32,5,121786170
898000400,16/06:12:33,149,136391932
898000460,16/06:12:34,2,124917172
898000520,16/06:12:35,197,125018674
898000580,16/06:12:36,200,137316613
898000640,16/06:12:37,181,127639607
898000700,16/06:12:38,33,123514100
898000760,16/06:12:39,26,130711187
898000820,16/06:12:40,215,135582943
898000880,16/06:12:41,16,137491399
898000940,16/06:12:42,25,120748407
898001000,16/06:12:43,10,114455284
898001060,16/06:12:44,179,126771026
898001120,16/06:12:45,80,152624255
898001180,16/06:12:46,74,121580691
898001240,16/06:12:47,107,118932769
898001300,16/06:12:48,179,123325664
898001360,16/06:12:49,7,122410427
898001420,16/06:12:50,212,131166148
898001480,16/06:12:51,24,123067541
898001540,16/06:12:52,226,125202036
898001600,16/06:12:53,56,122719771
