898746857,25/06:03:54,173,74390943
898746917,25/06:03:55,223,73301758
898746977,25/06:03:56,50,80592988
898747037,25/06:03:57,99,80989404
898747097,25/06:03:58,85,70645202
898747157,25/06:03:59,252,78719064
898747217,25/06:04:00,19,74743009
898747277,25/06:04:01,66,72112907
898747337,25/06:04:02,82,78894618
898747397,25/06:04:03,62,70210832
898747457,25/06:04:04,58,71643275
898747517,25/06:04:05,238,71951206
898747577,25/06:04:06,139,70141635
898747637,25/06:04:07,63,89390488
898747697,25/06:04:08,228,67919400
898747757,25/06:04:09,86,71493359
898747817,25/06:04:10,210,70105365
898747877,25/06:04:11,55,80127284
898747937,25/06:04:12,2,70654954
898747997,25/06:04:13,198,66661508
898748057,25/06:04:14,40,72136988
898748117,25/06:04:15,108,65405591
898748177,25/06:04:16,95,71300698
898748237,25/06:04:17,25,68431359
898748297,25/06:04:18,83,70773541
898748357,25/06:04:19,53,82100565
898748417,25/06:04:20,135,70932138
898748477,25/06:04:21,21,66763193
898748537,25/06:04:22,108,69329067
898748597,25/06:04:23,82,69906698
898748657,25/06:04:24,245,65217654
898748717,25/06:04:25,248,63858619
898748777,25/06:04:26,142,75806702
898748837,25/06:04:27,96,70481616
898748897,25/06:04:28,82,69835127
898748957,25/06:04:29,223,73735091
898749017,25/06:04:30,100,69848695
898749077,25/06:04:31,0,67300181
898749137,25/06:04:32,77,61627856
898749197,25/06:04:33,106,64065144
898749257,25/06:04:34,222,60660799
898749317,25/06:04:35,236,71516756
898749377,25/06:04:36,244,64040607
898749437,25/06:04:37,152,67518372
898749497,25/06:04:38,109,65816321
898749557,25/06:04:39,62,62935283
898749617,25/06:04:40,21,67112796
898749677,25/06:04:41,139,61907194
898749737,25/06:04:42,136,61999339
898749797,25/06:04:43,226,66499510
898749857,25/06:04:44,244,77185997
898749917,25/06:04:45,5,72147270
898749977,25/06:04:46,27,62978583
898750037,25/06:04:47,66,60976538
898750097,25/06:04:48,203,61717192
898750157,25/06:04:49,100,58345514
898750217,25/06:04:50,19,60691486
898750277,25/06:04:51,103,72852149
898750337,25/06:04:52,142,53194015
898750397,25/06:04:53,252,72114647
898750457,25/06:04:54,163,65317129
898750517,25/06:04:55,186,69671582
898750577,25/06:04:56,162,69938790
898750637,25/06:04:57,168,55322144
898750697,25/06:04:58,69,65652947
898750757,25/06:04:59,197,62600495
898750817,25/06:05:00,28,61845892
898750877,25/06:05:01,215,73603911
898750937,25/06:05:02,187,69942489
898750997,25/06:05:03,64,59239150
898751057,25/06:05:04,17,62837823
898751117,25/06:05:05,156,81882359
898751177,25/06:05:06,205,62055190
898751237,25/06:05:07,249,64478142
898751297,25/06:05:08,230,67835669
898751357,25/06:05:09,72,65729133
898751417,25/06:05:10,107,66741948
898751477,25/06:05:11,198,69547570
898751537,25/06:05:12,100,70659441
898751597,25/06:05:13,4,69134256
898751657,25/06:05:14,171,73298851
898751717,25/06:05:15,234,77746314
898751777,25/06:05:16,33,77623033
898751837,25/06:05:17,82,81656801
898751897,25/06:05:18,57,63993096
898751957,25/06:05:19,217,64163837
898752017,25/06:05:20,12,68187828
898752077,25/06:05:21,194,79468964
898752137,25/06:05:22,217,92645126
898752197,25/06:05:23,107,69592637
898752257,25/06:05:24,25,68001202
898752317,25/06:05:25,48,65218140
898752377,25/06:05:26,125,76052757
898752437,25/06:05:27,53,77845323
898752497,25/06:05:28,92,79977486
898752557,25/06:05:29,219,71205827
898752617,25/06:05:30,65,75833805
898752677,25/06:05:31,34,71670870
898752737,25/06:05:32,61,76604938
898752797,25/06:05:33,230,74551923
898752857,25/06:05:34,24,68743637
898752917,25/06:05:35,222,81141510
898752977,25/06:05:36,31,77067002
898753037,25/06:05:37,16,83014022
898753097,25/06:05:38,198,87857656
898753157,25/06:05:39,50,77956406
898753217,25/06:05:40,26,75085490
898753277,25/06:05:41,231,69205828
898753337,25/06:05:42,143,71162305
898753397,25/06:05:43,175,78195845
898753457,25/06:05:44,125,84439362
898753517,25/06:05:45,17,70259401
898753577,25/06:05:46,86,78693998
898753637,25/06:05:47,54,81661433
898753697,25/06:05:48,62,78055042
898753757,25/06:05:49,32,76077453
898753817,25/06:05:50,90,80774812
898753877,25/06:05:51,202,85700783
898753937,25/06:05:52,39,85584328
898753997,25/06:05:53,185,74054191
898754057,25/06:05:54,4,78552340
898754117,25/06:05:55,162,80720397
898754177,25/06:05:56,125,86271900
898754237,25/06:05:57,235,81575097
898754297,25/06:05:58,74,71591006
898754357,25/06:05:59,190,74641817
898754417,25/06:06:00,52,76449490
898754477,25/06:06:01,218,83221014
898754537,25/06:06:02,184,82062089
898754597,25/06:06:03,48,84524316
898754657,25/06:06:04,8,80907075
898754717,25/06:06:05,223,81508519
898754777,25/06:06:06,191,87971101
898754837,25/06:06:07,54,74254326
898754897,25/06:06:08,114,89002069
898754957,25/06:06:09,204,84112004
898755017,25/06:06:10,15,82582085
898755077,25/06:06:11,154,76638978
898755137,25/06:06:12,137,84132661
898755197,25/06:06:13,231,84823136
898755257,25/06:06:14,171,96449815
898755317,25/06:06:15,57,83337281
898755377,25/06:06:16,93,85026041
898755437,25/06:06:17,240,83833418
898755497,25/06:06:18,236,91521682
898755557,25/06:06:19,228,85126694
898755617,25/06:06:20,2,83625595
898755677,25/06:06:21,131,84544974
898755737,25/06:06:22,203,94137538
898755797,25/06:06:23,215,93466218
898755857,25/06:06:24,101,81769385
898755917,25/06:06:25,179,76325053
898755977,25/06:06:26,168,83865886
898756037,25/06:06:27,214,81000522
898756097,25/06:06:28,29,79055905
898756157,25/06:06:29,199,78175329
898756217,25/06:06:30,176,81552152
898756277,25/06:06:31,176,75149650
898756337,25/06:06:32,117,83393342
898756397,25/06:06:33,194,84172608
898756457,25/06:06:34,80,85765661
898756517,25/06:06:35,128,85011968
898756577,25/06:06:36,229,83953004
898756637,25/06:06:37,78,92643224
898756697,25/06:06:38,160,91482125
898756757,25/06:06:39,225,88280590
898756817,25/06:06:40,124,85977695
898756877,25/06:06:41,80,94036754
898756937,25/06:06:42,7,98162148
898756997,25/06:06:43,98,91181523
898757057,25/06:06:44,232,92200023
898757117,25/06:06:45,10,82564825
898757177,25/06:06:46,222,99149152
898757237,25/06:06:47,101,107372319
898757297,25/06:06:48,9,91716854
898757357,25/06:06:49,132,89870751
898757417,25/06:06:50,250,86176441
898757477,25/06:06:51,49,89501263
898757537,25/06:06:52,16,79654917
898757597,25/06:06:53,61,85392599
898757657,25/06:06:54,91,75757401
898757717,25/06:06:55,44,90209141
898757777,25/06:06:56,145,92856831
898757837,25/06:06:57,117,82922204
898757897,25/06:06:58,54,88728628
898757957,25/06:06:59,77,75001989
898758017,25/06:07:00,139,79007336
898758077,25/06:07:01,233,80863085
898758137,25/06:07:02,251,82099700
898758197,25/06:07:03,124,78808848
898758257,25/06:07:04,68,97039591
898758317,25/06:07:05,189,90843511
898758377,25/06:07:06,10,84439691
898758437,25/06:07:07,107,91312102
898758497,25/06:07:08,48,88077455
898758557,25/06:07:09,80,97095252
898758617,25/06:07:10,62,86356487
898758677,25/06:07:11,244,104436651
898758737,25/06:07:12,182,80342442
898758797,25/06:07:13,226,88671591
898758857,25/06:07:14,162,100653841
898758917,25/06:07:15,211,87169308
898758977,25/06:07:16,208,82199033
898759037,25/06:07:17,125,79993221
898759097,25/06:07:18,165,86197001
898759157,25/06:07:19,21,80184706
898759217,25/06:07:20,99,83242547
898759277,25/06:07:21,253,83425727
898759337,25/06:07:22,186,79602369
898759397,25/06:07:23,109,85082495
898759457,25/06:07:24,9,86571145
898759517,25/06:07:25,120,93766960
898759577,25/06:07:26,182,89226190
898759637,25/06:07:27,151,90375880
898759697,25/06:07:28,211,89277968
898759757,25/06:07:29,99,82560326
898759817,25/06:07:30,92,82560325
898759877,25/06:07:31,176,87224278
898759937,25/06:07:32,216,79244163
898759997,25/06:07:33,74,80616869
898760057,25/06:07:34,132,88582655
898760117,25/06:07:35,250,81840651
898760177,25/06:07:36,148,75174557
898760237,25/06:07:37,51,87743553
898760297,25/06:07:38,212,86418872
898760357,25/06:07:39,145,79409871
898760417,25/06:07:40,237,87675896
