897678744,12/06:19:12,48,134376763
897678804,12/06:19:13,59,136778550
897678864,12/06:19:14,130,130083968
897678924,12/06:19:15,43,145473361
897678984,12/06:19:16,123,135387864
897679044,12/06:19:17,133,136378913
897679104,12/06:19:18,143,135717812
897679164,12/06:19:19,21,159279451
897679224,12/06:19:20,237,139172580
897679284,12/06:19:21,34,150011618
897679344,12/06:19:22,206,150067083
897679404,12/06:19:23,175,153760586
897679464,12/06:19:24,9,135180834
897679524,12/06:19:25,80,139830723
897679584,12/06:19:26,173,132930757
897679644,12/06:19:27,225,138685518
897679704,12/06:19:28,127,148045757
897679764,12/06:19:29,61,133765621
897679824,12/06:19:30,93,137364508
897679884,12/06:19:31,78,138299414
897679944,12/06:19:32,175,142501426
897680004,12/06:19:33,38,139392464
897680064,12/06:19:34,39,137817461
897680124,12/06:19:35,143,139098463
897680184,12/06:19:36,88,142913139
897680244,12/06:19:37,144,145433872
897680304,12/06:19:38,127,148274595
897680364,12/06:19:39,228,149920405
897680424,12/06:19:40,134,151718879
897680484,12/06:19:41,180,153129152
897680544,12/06:19:42,104,155523630
897680604,12/06:19:43,151,160250291
897680664,12/06:19:44,123,146940298
897680724,12/06:19:45,112,155266538
897680784,12/06:19:46,254,159584161
897680844,12/06:19:47,47,153229821
897680904,12/06:19:48,167,156598988
897680964,12/06:19:49,54,166228932
897681024,12/06:19:50,254,166409322
897681084,12/06:19:51,30,176419512
897681144,12/06:19:52,21,164302748
897681204,12/06:19:53,57,169575644
897681264,12/06:19:54,155,165740120
897681324,12/06:19:55,198,172507149
897681384,12/06:19:56,239,173580691
897681444,12/06:19:57,83,155163616
897681504,12/06:19:58,98,157735943
897681564,12/06:19:59,255,159606372
897681624,12/06:20:00,107,157272381
897681684,12/06:20:01,177,159840929
897681744,12/06:20:02,194,162925834
897681804,12/06:20:03,255,165183014
897681864,12/06:20:04,181,156402358
897681924,12/06:20:05,231,169392280
897681984,12/06:20:06,75,148477061
897682044,12/06:20:07,158,151376947
897682104,12/06:20:08,131,156986908
897682164,12/06:20:09,111,150166763
897682224,12/06:20:10,131,152573120
897682284,12/06:20:11,86,142966523
897682344,12/06:20:12,130,151393984
897682404,12/06:20:13,124,157340738
897682464,12/06:20:14,97,144454393
897682524,12/06:20:15,227,140850937
897682584,12/06:20:16,1,145841419
897682644,12/06:20:17,161,151491538
897682704,12/06:20:18,114,140325992
897682764,12/06:20:19,191,149045290
897682824,12/06:20:20,233,147873152
897682884,12/06:20:21,231,155740573
897682944,12/06:20:22,239,156252906
897683004,12/06:20:23,33,161983005
897683064,12/06:20:24,130,164854784
897683124,12/06:20:25,73,156288619
897683184,12/06:20:26,28,153869682
897683244,12/06:20:27,237,157676434
897683304,12/06:20:28,74,142467194
897683364,12/06:20:29,174,156887952
897683424,12/06:20:30,89,150161482
897683484,12/06:20:31,159,144347173
897683544,12/06:20:32,153,143123979
897683604,12/06:20:33,216,144684656
897683664,12/06:20:34,122,159036937
897683724,12/06:20:35,212,146896639
897683784,12/06:20:36,122,144552638
897683844,12/06:20:37,70,143820104
897683904,12/06:20:38,240,151603314
897683964,12/06:20:39,185,152246301
897684024,12/06:20:40,24,163736349
897684084,12/06:20:41,71,144900697
897684144,12/06:20:42,9,162940268
897684204,12/06:20:43,155,158942777
897684264,12/06:20:44,98,164456060
897684324,12/06:20:45,243,148584454
897684384,12/06:20:46,11,151375568
897684444,12/06:20:47,135,147437816
897684504,12/06:20:48,126,159953298
897684564,12/06:20:49,172,160023301
897684624,12/06:20:50,127,160451012
897684684,12/06:20:51,239,162790383
897684744,12/06:20:52,3,157042685
897684804,12/06:20:53,189,171388711
897684864,12/06:20:54,146,163610601
897684924,12/06:20:55,222,173486514
