,time,cpu,arrival_rate
0,1970-01-01 10:00:00,0.015870592134831482,178
1,1970-01-01 10:01:00,0.018843837414966005,147
2,1970-01-01 10:02:00,0.015646439393939365,132
3,1970-01-01 10:03:00,0.022355056435643575,101
4,1970-01-01 10:04:00,0.02008202083333332,96
5,1970-01-01 10:05:00,0.03165356204379569,137
6,1970-01-01 10:06:00,0.021210888888888876,90
7,1970-01-01 10:07:00,0.07964136578560985,681
8,1970-01-01 10:08:00,0.035541502538071194,197
9,1970-01-01 10:09:00,0.01779211599999999,75
10,1970-01-01 10:10:00,0.024914419753086402,81
11,1970-01-01 10:11:00,0.02121187444444443,90
12,1970-01-01 10:12:00,0.07335477940414568,772
13,1970-01-01 10:13:00,0.029076317073170738,82
14,1970-01-01 10:14:00,0.020812419354838695,62
15,1970-01-01 10:15:00,0.023613761363636358,88
16,1970-01-01 10:16:00,0.029726643668122367,229
17,1970-01-01 10:17:00,0.02572806379163076,1171
18,1970-01-01 10:18:00,0.0280893333333333,99
19,1970-01-01 10:19:00,0.016496828054298716,221
20,1970-01-01 10:20:00,0.0608915372290294,2122
21,1970-01-01 10:21:00,0.04582138025477713,157
22,1970-01-01 10:22:00,0.024828580645161292,93
23,1970-01-01 10:23:00,0.015351767010309388,970
24,1970-01-01 10:24:00,0.07325889443671825,719
25,1970-01-01 10:25:00,0.03323417777777781,90
26,1970-01-01 10:26:00,0.010590748752079838,601
27,1970-01-01 10:27:00,0.034622737179487245,156
28,1970-01-01 10:28:00,0.027175934502923806,855
29,1970-01-01 10:29:00,0.030498351822503888,631
30,1970-01-01 10:30:00,0.021984111111111135,108
31,1970-01-01 10:31:00,0.020413668571428633,175
32,1970-01-01 10:32:00,0.03333540639269416,219
33,1970-01-01 10:33:00,0.034836323015873076,126
34,1970-01-01 10:34:00,0.021698058139534872,86
35,1970-01-01 10:35:00,0.03466787956204384,274
36,1970-01-01 10:36:00,0.02759115044247788,113
37,1970-01-01 10:37:00,0.016755037620578807,311
38,1970-01-01 10:38:00,0.03787393473193454,429
39,1970-01-01 10:39:00,0.02104543209876541,81
40,1970-01-01 10:40:00,0.019834214102564092,78
41,1970-01-01 10:41:00,0.025751741935483862,62
42,1970-01-01 10:42:00,0.010080785276073553,489
43,1970-01-01 10:43:00,0.021097198809523793,84
44,1970-01-01 10:44:00,0.03300651101321598,227
45,1970-01-01 10:45:00,0.03454555463414643,205
46,1970-01-01 10:46:00,0.01911279999999999,75
47,1970-01-01 10:47:00,0.03998302784810135,395
48,1970-01-01 10:48:00,0.03546019351535839,293
49,1970-01-01 10:49:00,0.05210021945137153,401
50,1970-01-01 10:50:00,0.05385672097701133,1044
51,1970-01-01 10:51:00,0.05434176089108891,404
52,1970-01-01 10:52:00,0.056158399798792655,497
53,1970-01-01 10:53:00,0.02554319387755103,98
54,1970-01-01 10:54:00,0.025417323529411787,136
